Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_carey_rv,carey_630_vs_carey_rv,carey_631_vs_carey_rv,carey_632_vs_carey_rv,carey_641_vs_carey_rv,carey_662_vs_carey_rv,carey_663_vs_carey_rv,carey_667_vs_carey_rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library,129s1.SvImJ_vs_in_vitro,A.J_vs_in_vitro,C57BL.6J_vs_in_vitro,CC001.Unc_vs_in_vitro,CC002.Unc_vs_in_vitro,CC003.Unc_vs_in_vitro,CC004.TauUnc_vs_in_vitro,CC005.TauUnc_vs_in_vitro,CC006.TauUnc_vs_in_vitro,CC007.Unc_vs_in_vitro,CC008.GeniUnc_vs_in_vitro,CC009.Unc_vs_in_vitro,CC010.GeniUnc_vs_in_vitro,CC011.Unc_vs_in_vitro,CC012.GeniUnc_vs_in_vitro,CC013.GeniUnc_vs_in_vitro,CC015.Unc_vs_in_vitro,CC016.GeniUnc_vs_in_vitro,CC017.Unc_vs_in_vitro,CC018.Unc_vs_in_vitro,CC019.TauUnc_vs_in_vitro,CC021.Unc_vs_in_vitro,CC022.GeniUnc_vs_in_vitro,CC023.GeniUnc_vs_in_vitro,CC024.GeniUnc_vs_in_vitro,CC025.GeniUnc_vs_in_vitro,CC027.GeniUnc_vs_in_vitro,CC028.GeniUnc_vs_in_vitro,CC030.GeniUnc_vs_in_vitro,CC031.GeniUnc_vs_in_vitro,CC032.GeniUnc_vs_in_vitro,CC033.GeniUnc_vs_in_vitro,CC034.Unc_vs_in_vitro,CC035.Unc_vs_in_vitro,CC037.TauUnc_vs_in_vitro,CC038.GeniUnc_vs_in_vitro,CC039.Unc_vs_in_vitro,CC040.TauUnc_vs_in_vitro,CC041.TauUnc_vs_in_vitro,CC042.GeniUnc_vs_in_vitro,CC043.GeniUnc_vs_in_vitro,CC044.Unc_vs_in_vitro,CC045.GeniUnc_vs_in_vitro,CC046.Unc_vs_in_vitro,CC047.Unc_vs_in_vitro,CC051.TauUnc_vs_in_vitro,CC056.GeniUnc_vs_in_vitro,CC057.Unc_vs_in_vitro,CC059.TauUnc_vs_in_vitro,CC061.GeniUnc_vs_in_vitro,CC065.Unc_vs_in_vitro,Cast.EiJ_vs_in_vitro,IFNG_vs_in_vitro,NOD.ShiLtJ_vs_in_vitro,NOS_vs_in_vitro,NZO.H1LtJ_vs_in_vitro,PWK.PhJ_vs_in_vitro,Phox_vs_in_vitro,Rag_vs_in_vitro,Wsb.Eij_vs_in_vitro,mbio_H37Rv_vs_in_vitro,BXD102_vs_in_vitro_H37Rv,BXD29_vs_in_vitro_H37Rv,BXD39_vs_in_vitro_H37Rv,BXD40_vs_in_vitro_H37Rv,BXD48a_vs_in_vitro_H37Rv,BXD51_vs_in_vitro_H37Rv,BXD54_vs_in_vitro_H37Rv,BXD56_vs_in_vitro_H37Rv,BXD60_vs_in_vitro_H37Rv,BXD62_vs_in_vitro_H37Rv,BXD67_vs_in_vitro_H37Rv,BXD69_vs_in_vitro_H37Rv,BXD73_vs_in_vitro_H37Rv,BXD73b_vs_in_vitro_H37Rv,BXD77_vs_in_vitro_H37Rv,BXD79_vs_in_vitro_H37Rv,BXD90_vs_in_vitro_H37Rv,BXD93_vs_in_vitro_H37Rv,BXD9_vs_in_vitro_H37Rv,C57BL.6J_vs_in_vitro_H37Rv,DBA.2J_vs_in_vitro_H37Rv,Functional_Category
Rv3804c,1.0,1.0,0.0285,1.0,0.0,0.91304,1.0,1.0,0.5815899999999999,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07232,0.0,0.95292,1.0,0.88303,0.86179,0.24011,0.13434,0.53181,1.0,0.0,0.03279,0.8650399999999999,0.01174,1.0,1.0,1.0,0.48407,0.76088,1.0,1.0,1.0,1.0,1.0,1.0,0.98093,1.0,0.66514,0.0,0.0,0.0,0.0,0.0,0.52183,0.01137,1.0,1.0,1.0,0.0665,1.0,1.0,1.0,1.0,1.0,0.4569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5213300000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,lipid metabolism
Rv3805c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.64058,1.0,1.0,1.0,1.0,0.97527,1.0,0.6924899999999999,1.0,1.0,1.0,1.0,1.0,0.92071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21202,0.13212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95209,1.0,1.0,1.0,1.0,0.79515,1.0,1.0,1.0,1.0,1.0,0.96154,0.63965,1.0,1.0,1.0,0.9672,0.99182,1.0,1.0,1.0,1.0,0.93009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5538,0.60975,0.85955,0.57643,0.93962,1.0,1.0,1.0,0.79466,0.75039,0.38153,0.9756,0.732,0.66459,1.0,1.0,1.0,0.93618,0.51219,0.52944,1.0,0.34061,cell wall and cell processes
Rv3806c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80401,1.0,1.0,0.9183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8095100000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,cell wall and cell processes
Rv3807c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8647100000000001,0.97349,0.98903,0.94598,1.0,0.5574,0.9183,1.0,0.6466,1.0,0.5334399999999999,0.33864,1.0,0.85557,1.0,1.0,0.84403,0.63367,1.0,1.0,1.0,1.0,1.0,0.97112,1.0,1.0,0.92549,1.0,1.0,1.0,1.0,1.0,1.0,0.80919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80324,1.0,1.0,1.0,1.0,1.0,1.0,0.68055,0.86203,1.0,1.0,1.0,1.0,1.0,0.5745600000000001,0.81816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9672,0.5574,0.8092699999999999,1.0,1.0,1.0,0.66515,0.85415,0.7397699999999999,0.7195600000000001,1.0,1.0,1.0,1.0,0.659,0.52136,0.73779,0.80638,1.0,1.0,0.97282,1.0,0.90155,0.56234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69147,1.0,0.5158,0.98137,1.0,0.92969,1.0,1.0,1.0,0.8755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99159,1.0,1.0,0.86472,cell wall and cell processes
Rv3808c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8174899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,cell wall and cell processes
Rv3809c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,1.0,0.97592,1.0,1.0,1.0,0.94788,1.0,0.94622,1.0,0.59708,0.6479199999999999,1.0,0.85557,0.57067,1.0,0.84403,1.0,0.76151,1.0,1.0,1.0,1.0,0.8685,1.0,1.0,0.65337,1.0,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91499,1.0,1.0,1.0,1.0,0.94487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7955399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87182,1.0,1.0,1.0,1.0,0.99502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99932,1.0,0.85655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,cell wall and cell processes
Rv3810,1.0,1.0,1.0,0.80182,1.0,1.0,0.48115,1.0,0.67078,0.66187,1.0,1.0,1.0,0.8536799999999999,0.85593,0.7260800000000001,0.55799,1.0,1.0,1.0,1.0,0.02234,1.0,0.07625,0.64286,1.0,0.85557,0.57067,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.33386,1.0,1.0,0.764,0.84778,1.0,1.0,1.0,0.88792,0.0,0.0060799999999999,1.0,0.1009,0.08864,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.97837,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.97564,1.0,1.0,1.0,1.0,1.0,0.8551799999999999,0.73801,1.0,1.0,1.0,1.0,0.73522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8093199999999999,1.0,0.8909100000000001,1.0,1.0,1.0,0.93324,0.74439,0.7065600000000001,1.0,1.0,1.0,1.0,0.76822,0.8940799999999999,1.0,0.8608600000000001,1.0,1.0,1.0,1.0,1.0,0.72969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7522800000000001,1.0,0.0016,0.5891,1.0,0.60736,0.58619,1.0,1.0,0.69147,0.798,0.743,0.87257,0.95955,0.55741,0.8835,0.58432,0.77044,0.67275,0.80707,0.52191,0.79661,0.76401,0.61745,cell wall and cell processes
Rv3812,1.0,1.0,1.0,1.0,1.0,0.27792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.37735,0.80172,0.23471,1.0,1.0,1.0,0.91299,1.0,1.0,1.0,0.52125,0.99386,1.0,0.85557,1.0,1.0,0.90308,0.50122,1.0,0.23168,1.0,1.0,1.0,0.6389,1.0,1.0,0.70187,0.83367,1.0,1.0,1.0,0.86887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91181,1.0,1.0,1.0,1.0,1.0,0.66245,1.0,0.96934,1.0,1.0,1.0,1.0,1.0,0.78397,0.8809100000000001,1.0,1.0,1.0,1.0,0.99616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30438,1.0,1.0,0.90475,1.0,1.0,0.53989,0.99882,0.62479,0.8155600000000001,1.0,1.0,1.0,1.0,0.81347,1.0,0.7568699999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86795,0.99501,0.94875,1.0,0.92368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98491,0.63763,1.0,1.0,PE/PPE
Rv3814c,1.0,1.0,1.0,1.0,1.0,0.8268200000000001,1.0,1.0,0.91508,1.0,1.0,1.0,1.0,0.30093,0.98004,0.97019,1.0,1.0,0.98788,0.92936,1.0,0.95292,1.0,1.0,0.80775,1.0,0.04534,0.0636299999999999,1.0,1.0,0.4213399999999999,1.0,1.0,1.0,1.0,1.0,0.70665,1.0,1.0,0.8854700000000001,0.96054,1.0,1.0,1.0,0.48317,1.0,0.8674299999999999,1.0,0.34662,0.07604,0.15204,0.05632,1.0,1.0,1.0,0.3407199999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28373,1.0,0.89775,0.6015699999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.62745,1.0,1.0,0.3849599999999999,1.0,1.0,1.0,1.0,1.0,0.74185,0.77859,1.0,0.76972,1.0,0.92576,0.65505,0.91259,0.29761,0.59014,1.0,1.0,1.0,1.0,0.51581,0.73316,1.0,0.74011,1.0,0.65044,1.0,1.0,0.6903699999999999,0.27029,1.0,1.0,0.16445,0.4655,1.0,0.90656,1.0,1.0,0.83121,1.0,0.20672,0.3097,1.0,1.0,1.0,1.0,1.0,1.0,0.79932,0.99911,0.95561,1.0,0.4511,0.57285,0.26255,0.92575,1.0,1.0,0.45153,1.0,1.0,0.23463,intermediary metabolism and respiration
Rv3815c,1.0,1.0,1.0,1.0,1.0,0.67593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95224,1.0,1.0,1.0,1.0,1.0,0.95798,1.0,1.0,1.0,0.60931,0.83011,1.0,0.6100800000000001,0.7538199999999999,1.0,0.84921,0.08612,0.0108799999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8409200000000001,1.0,1.0,1.0,1.0,0.8446299999999999,1.0,0.60965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66886,1.0,1.0,0.9821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4669,1.0,1.0,1.0,1.0,1.0,0.92825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94094,1.0,1.0,0.76623,1.0,0.7603300000000001,0.94486,1.0,1.0,1.0,1.0,0.92713,1.0,0.88651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99583,1.0,0.82768,1.0,1.0,1.0,1.0,0.20332,1.0,1.0,0.96137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv3816c,1.0,1.0,1.0,0.98902,1.0,0.4732399999999999,1.0,1.0,0.27573,1.0,1.0,1.0,1.0,0.58909,1.0,1.0,0.39045,1.0,1.0,0.40515,1.0,0.0537799999999999,1.0,0.25674,0.81752,1.0,0.85557,0.90578,0.81235,0.08495,0.27546,0.17329,0.53841,1.0,1.0,1.0,0.15425,1.0,1.0,0.3982699999999999,0.92746,1.0,1.0,1.0,0.51466,0.0,0.01933,1.0,1.0,0.66514,1.0,1.0,1.0,1.0,0.9975,1.0,0.88079,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.266,0.24918,0.17944,1.0,1.0,0.78462,1.0,1.0,0.82658,0.61698,0.48196,0.924,0.75447,0.33021,0.5572199999999999,1.0,1.0,0.53509,1.0,0.38374,1.0,1.0,0.29864,1.0,1.0,0.6977,1.0,0.76362,0.54409,1.0,0.24652,0.40341,0.27416,0.3701,0.11067,1.0,0.1532599999999999,0.32003,0.36033,0.76822,0.577,1.0,1.0,0.31055,0.33524,0.50474,1.0,0.5101100000000001,0.09157,1.0,1.0,0.32203,0.80502,0.1559299999999999,0.5615600000000001,0.82863,0.61385,0.1585099999999999,1.0,0.64464,0.40664,0.42875,0.94488,0.65112,1.0,1.0,0.23895,1.0,1.0,0.96499,0.12295,0.70115,1.0,1.0,0.096,0.6517,1.0,0.6441,1.0,1.0,0.26639,intermediary metabolism and respiration
Rv3817,1.0,1.0,1.0,1.0,1.0,0.54592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88646,1.0,1.0,1.0,1.0,1.0,0.92013,1.0,1.0,1.0,0.03306,0.5699,1.0,0.50778,0.62454,1.0,0.42186,1.0,0.8002,0.69591,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6249399999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.10025,1.0,1.0,0.90319,0.66232,1.0,1.0,1.0,0.3094,1.0,0.96191,0.66973,1.0,1.0,1.0,1.0,0.0665,0.33608,1.0,1.0,1.0,1.0,1.0,0.8397,0.33021,1.0,1.0,0.7983899999999999,0.0520399999999999,1.0,0.49776,0.19104,1.0,0.57147,1.0,0.75922,0.18982,1.0,1.0,1.0,0.72388,0.84846,0.00887,0.40544,0.35064,1.0,1.0,1.0,1.0,0.8115100000000001,0.26503,1.0,1.0,0.45568,1.0,1.0,0.88856,0.64086,1.0,1.0,1.0,0.69338,1.0,1.0,0.94972,1.0,1.0,1.0,0.8139,0.99707,1.0,0.89964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8658,1.0,1.0,1.0,intermediary metabolism and respiration
Rv3820c,1.0,1.0,1.0,1.0,1.0,0.1723,1.0,1.0,0.83841,1.0,1.0,1.0,1.0,0.8955799999999999,1.0,1.0,1.0,1.0,0.50252,0.98903,1.0,1.0,1.0,0.1133,0.86179,1.0,1.0,1.0,1.0,1.0,0.94235,1.0,1.0,1.0,1.0,0.0855,0.33053,1.0,1.0,0.37993,0.58735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7754800000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95725,1.0,1.0,0.61733,1.0,1.0,1.0,0.72025,1.0,1.0,1.0,0.9647,1.0,1.0,1.0,1.0,1.0,0.89918,1.0,1.0,1.0,1.0,1.0,0.55181,1.0,0.9621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70916,1.0,1.0,0.8904299999999999,1.0,1.0,0.76737,1.0,1.0,0.94486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71235,1.0,1.0,0.79247,1.0,1.0,0.85949,1.0,1.0,1.0,1.0,0.758,1.0,0.18464,1.0,0.94394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93733,1.0,1.0,1.0,lipid metabolism
Rv3821,1.0,1.0,1.0,1.0,1.0,0.27604,1.0,1.0,0.2434599999999999,1.0,1.0,0.91384,1.0,1.0,0.8939600000000001,0.8379,1.0,1.0,1.0,1.0,1.0,0.93794,1.0,0.45287,0.43587,0.0,0.85557,0.19427,1.0,0.60877,0.8709899999999999,0.08665,0.97367,1.0,1.0,1.0,0.23135,1.0,1.0,0.69872,1.0,1.0,1.0,1.0,0.39976,1.0,0.44708,1.0,0.96581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8145100000000001,1.0,1.0,0.54496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33311,1.0,1.0,1.0,1.0,0.95282,1.0,0.6197600000000001,0.48196,1.0,0.5743199999999999,1.0,0.67872,1.0,0.98237,1.0,1.0,1.0,0.36262,1.0,1.0,1.0,0.60847,1.0,0.97054,1.0,0.4655,1.0,1.0,0.14598,1.0,1.0,0.63343,0.9028,0.3609199999999999,1.0,1.0,0.91224,1.0,1.0,1.0,0.59782,0.77858,0.06072,1.0,0.98958,0.5172100000000001,1.0,0.28542,0.73934,0.91389,1.0,0.94336,0.94653,1.0,0.87685,1.0,0.00909,1.0,1.0,0.67532,1.0,1.0,1.0,1.0,0.95965,0.86805,0.81845,0.41399,1.0,1.0,1.0,0.0266,0.01345,0.93618,1.0,0.88748,1.0,0.8776,cell wall and cell processes
Rv3823c,1.0,1.0,1.0,1.0,1.0,0.73055,1.0,1.0,0.52967,1.0,0.67767,1.0,1.0,0.90448,0.6994,0.90225,0.82337,1.0,1.0,0.56052,1.0,0.76169,1.0,0.15517,0.07708,0.0,0.0266,0.05597,1.0,0.03712,1.0,0.28165,0.21,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.85425,1.0,1.0,0.5153800000000001,1.0,0.0,0.0,1.0,1.0,0.0,0.81318,1.0,1.0,1.0,1.0,1.0,0.70521,1.0,1.0,0.16143,0.98215,1.0,0.34696,0.0,0.06191,0.0,0.0,0.0133,0.0,0.0144199999999999,0.10297,0.0,0.0171,0.04433,0.02547,0.0399,0.17392,0.1299799999999999,0.00739,0.10474,0.10534,0.07785,0.01267,0.05591,0.00532,0.21293,0.0966,0.0,0.0,0.01565,0.4471699999999999,0.30641,0.0,0.25122,0.0,0.00831,0.71739,0.01995,0.0665,0.03069,0.0,0.00782,0.08057,0.01735,0.0464,0.0,0.06585,0.0260199999999999,0.01686,0.0,0.513,0.04505,0.61869,0.02533,0.01575,0.0,0.56592,0.08778,0.0,0.91114,0.07481,0.0,0.6622,0.0,0.0,0.17487,0.55586,0.47921,0.74216,0.55034,1.0,1.0,1.0,1.0,0.0,0.14936,1.0,1.0,0.67331,0.0,0.1057,1.0,0.47075,1.0,0.24619,0.82532,cell wall and cell processes
Rv3824c,1.0,1.0,1.0,1.0,1.0,0.84267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06321,1.0,0.90225,0.42102,1.0,0.43441,0.98094,1.0,0.94458,1.0,0.9997,0.39846,1.0,0.81601,0.57831,1.0,0.84403,0.30557,1.0,1.0,1.0,1.0,0.05115,0.00665,1.0,1.0,0.93304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2477199999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1674,1.0,1.0,0.91261,1.0,1.0,1.0,0.81816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9621,1.0,0.8081,1.0,1.0,0.66295,1.0,0.8551799999999999,0.3818,1.0,1.0,0.67593,1.0,0.2276,1.0,0.6645800000000001,1.0,1.0,1.0,1.0,1.0,0.88559,0.7119800000000001,0.33641,1.0,1.0,1.0,1.0,1.0,1.0,0.05943,1.0,0.38578,1.0,1.0,1.0,1.0,0.5294399999999999,1.0,0.61158,1.0,0.24898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99707,1.0,1.0,0.94543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70863,lipid metabolism
