Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_carey_rv,carey_630_vs_carey_rv,carey_631_vs_carey_rv,carey_632_vs_carey_rv,carey_641_vs_carey_rv,carey_662_vs_carey_rv,carey_663_vs_carey_rv,carey_667_vs_carey_rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library,Functional_Category
Rv2540c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8174899999999999,intermediary metabolism and respiration
Rv2541,1.0,1.0,1.0,1.0,1.0,0.45536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95012,0.97377,1.0,0.81905,1.0,0.76048,0.98094,0.98175,0.8404299999999999,1.0,0.59708,0.76969,1.0,0.96704,0.5303399999999999,1.0,0.61793,0.51132,1.0,1.0,1.0,1.0,1.0,0.53428,1.0,1.0,1.0,0.96444,1.0,1.0,1.0,0.97527,1.0,0.44708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91181,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv2542,1.0,1.0,1.0,1.0,1.0,0.3469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,0.97074,0.8290299999999999,0.94598,1.0,0.97657,0.9183,1.0,1.0,1.0,0.4378,0.28272,1.0,1.0,1.0,1.0,0.57311,0.21551,0.99104,1.0,1.0,1.0,1.0,0.98071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73009,1.0,1.0,0.70407,1.0,1.0,1.0,0.6924100000000001,conserved hypotheticals
Rv2543,1.0,1.0,1.0,1.0,1.0,0.70291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,1.0,0.7907,0.94561,1.0,0.49619,0.20489,1.0,1.0,1.0,0.013580000000000002,0.19835,1.0,0.85467,1.0,1.0,0.67301,1.0,1.0,1.0,1.0,1.0,1.0,0.8676200000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79911,1.0,1.0,1.0,1.0,0.56696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54496,1.0,1.0,0.67175,0.44506,cell wall and cell processes
Rv2544,1.0,1.0,1.0,1.0,1.0,0.28471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9698,1.0,0.74415,1.0,1.0,0.33716,0.93869,1.0,1.0,1.0,0.81702,0.665,1.0,0.75629,0.80418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49333,1.0,1.0,1.0,0.88634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4287,1.0,1.0,0.18224,0.28251,cell wall and cell processes
Rv2545,1.0,1.0,1.0,1.0,1.0,0.47324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11109,1.0,0.48574,0.4269600000000001,1.0,0.34983000000000003,0.665,1.0,0.8936,1.0,0.3933,1.0,1.0,0.11295,0.25532,1.0,0.5964,0.57672,1.0,1.0,1.0,1.0,1.0,0.50531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93256,1.0,0.70226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"virulence, detoxification, adaptation"
Rv2546,1.0,1.0,1.0,1.0,1.0,0.27792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8955799999999999,1.0,0.94015,0.94561,1.0,0.54767,0.532,1.0,0.95292,1.0,0.29795,0.11143,1.0,0.87249,1.0,1.0,0.69125,0.7530600000000001,1.0,0.5198,1.0,1.0,1.0,0.79448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.64786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"virulence, detoxification, adaptation"
Rv2547,1.0,1.0,1.0,1.0,1.0,0.8750899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6218100000000001,1.0,0.97959,0.92114,1.0,0.95845,0.78071,1.0,1.0,1.0,0.85551,0.83815,1.0,0.85557,0.52608,1.0,0.84403,0.99145,1.0,0.41700000000000004,1.0,1.0,1.0,0.62358,1.0,1.0,0.91785,0.73326,1.0,0.96779,1.0,0.79594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.59721,1.0,1.0,0.9079999999999999,1.0,1.0,1.0,1.0,"virulence, detoxification, adaptation"
Rv2548,1.0,1.0,1.0,1.0,1.0,0.47222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83865,0.46107,1.0,1.0,1.0,1.0,0.94929,1.0,0.3196,1.0,0.55658,1.0,1.0,1.0,0.56812,1.0,1.0,0.63857,1.0,1.0,1.0,1.0,1.0,0.45736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91181,1.0,1.0,1.0,0.08738,"virulence, detoxification, adaptation"
Rv2549c,1.0,1.0,1.0,1.0,1.0,0.51327,1.0,1.0,0.95043,1.0,1.0,1.0,1.0,0.64558,1.0,0.22684,0.5816399999999999,0.58534,0.83142,0.5176,1.0,1.0,1.0,0.50054,0.55098,1.0,0.84462,0.37827,1.0,1.0,0.33777,0.76168,1.0,1.0,1.0,1.0,1.0,0.8897299999999999,1.0,0.95858,1.0,1.0,1.0,1.0,0.90842,1.0,0.91889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6884600000000001,1.0,1.0,1.0,1.0,"virulence, detoxification, adaptation"
Rv2550c,1.0,1.0,1.0,1.0,1.0,0.70743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.63888,1.0,0.8406100000000001,1.0,1.0,1.0,0.94929,1.0,0.6466,1.0,0.88164,0.31335,1.0,0.97487,0.15752,1.0,0.8067300000000001,0.45417,1.0,1.0,1.0,1.0,1.0,0.43499,1.0,1.0,0.83849,1.0,1.0,1.0,1.0,0.7711600000000001,1.0,1.0,1.0,1.0,0.8998200000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6483800000000001,1.0,1.0,1.0,1.0,"virulence, detoxification, adaptation"
Rv2551c,1.0,1.0,1.0,1.0,1.0,0.73055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99003,1.0,0.51878,0.59537,1.0,0.85557,1.0,1.0,0.84403,0.59095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97527,1.0,0.71328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89365,1.0,1.0,1.0,0.8174899999999999,conserved hypotheticals
Rv2552c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8866700000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv2553c,1.0,1.0,0.0,0.0,1.0,1.0,0.0798,1.0,0.0,0.84836,1.0,1.0,1.0,0.51988,0.96765,0.23225,0.0,1.0,0.0,0.97383,1.0,0.04123,1.0,0.08749,1.0,1.0,0.2179,1.0,1.0,0.46869,1.0,0.76475,1.0,1.0,1.0,1.0,0.1335,0.90307,1.0,0.0,0.03388,1.0,1.0,1.0,0.47535,1.0,0.04143,0.37477,0.00973,0.0089,0.19813,1.0,0.8173699999999999,0.0,0.91607,1.0,0.9614,1.0,1.0,1.0,0.74685,1.0,0.0,0.0,cell wall and cell processes
Rv2554c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv2555c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8174899999999999,information pathways
Rv2556c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,0.98723,1.0,1.0,1.0,1.0,1.0,0.6466,1.0,0.8842700000000001,0.11351,1.0,0.60555,0.1149,1.0,0.84403,0.63857,1.0,1.0,1.0,1.0,1.0,0.65042,1.0,1.0,1.0,0.8393700000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99032,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv2557,1.0,1.0,1.0,1.0,1.0,0.67594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93583,0.96582,1.0,1.0,0.93638,1.0,0.99427,1.0,0.62195,0.64286,1.0,0.99498,0.65318,1.0,0.69687,1.0,1.0,1.0,1.0,1.0,1.0,0.77164,1.0,1.0,1.0,0.92952,1.0,1.0,1.0,0.8704200000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99224,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv2558,1.0,1.0,1.0,1.0,1.0,0.28326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98436,1.0,1.0,0.99662,1.0,0.96127,1.0,0.8385100000000001,1.0,1.0,1.0,1.0,1.0,0.12109,0.99884,0.98951,0.42092,1.0,1.0,1.0,0.99242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8744700000000001,1.0,0.92278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69313,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv2559c,1.0,1.0,1.0,1.0,1.0,0.5521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9698,1.0,0.95005,1.0,1.0,0.8317899999999999,0.98718,1.0,1.0,1.0,0.8859999999999999,1.0,1.0,0.95384,1.0,1.0,0.96585,0.99105,1.0,1.0,1.0,1.0,1.0,0.09175,1.0,1.0,1.0,0.78322,1.0,1.0,1.0,0.6643100000000001,1.0,0.35759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv2560,1.0,1.0,1.0,1.0,1.0,0.2323800000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48721,1.0,1.0,1.0,1.0,1.0,0.9725,1.0,0.98571,1.0,0.8771100000000001,0.52722,1.0,0.6590199999999999,0.39979,1.0,0.53405,0.13835,1.0,0.88708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95051,1.0,0.98411,1.0,1.0,0.8034100000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,cell wall and cell processes
Rv2561,1.0,1.0,1.0,1.0,1.0,0.62157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98693,0.98325,1.0,0.9128,0.93638,1.0,0.99915,1.0,0.05887000000000001,0.6243,1.0,1.0,1.0,1.0,0.91022,0.97665,1.0,1.0,1.0,1.0,1.0,0.56508,1.0,1.0,0.9129,0.91011,1.0,1.0,1.0,0.28292,1.0,1.0,1.0,1.0,0.6815899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76842,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv2562,1.0,1.0,1.0,1.0,1.0,0.67594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66187,1.0,0.65298,0.43805,1.0,0.93028,0.87571,0.95263,1.0,1.0,0.81137,1.0,1.0,1.0,0.89144,1.0,0.35825,0.7420899999999999,1.0,1.0,1.0,1.0,1.0,0.48407,1.0,1.0,0.98301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97297,1.0,1.0,0.37282,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv2563,1.0,1.0,1.0,0.10391,1.0,1.0,0.371,1.0,0.11885,0.266,1.0,1.0,1.0,0.19643,1.0,0.97019,0.98325,1.0,0.72914,1.0,1.0,0.008579999999999999,1.0,0.25365,0.86179,0.49422,0.8292700000000001,0.01218,1.0,1.0,1.0,0.17367,0.0,1.0,1.0,1.0,0.0674,0.68807,1.0,1.0,0.9179999999999999,1.0,1.0,1.0,0.34728000000000003,0.0395,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.65161,0.70127,1.0,0.02418,0.0,cell wall and cell processes
Rv2564,1.0,1.0,1.0,0.06138,1.0,1.0,0.21685,1.0,0.0285,1.0,1.0,1.0,1.0,0.62028,1.0,0.86841,0.94561,1.0,0.82144,0.99732,1.0,0.0,1.0,0.74873,0.86179,0.008490000000000001,0.06554,0.42294,1.0,0.58482,1.0,0.0,0.033960000000000004,1.0,1.0,1.0,0.36074,1.0,1.0,0.84634,1.0,0.24484,0.01478,1.0,0.02647,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,cell wall and cell processes
Rv2565,1.0,1.0,1.0,1.0,1.0,0.42627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91777,1.0,0.98098,1.0,1.0,1.0,1.0,1.0,1.0,0.9214,0.8881600000000001,0.64286,0.57307,1.0,1.0,1.0,0.46471,1.0,0.07372999999999999,0.41828,1.0,1.0,1.0,0.48407,1.0,1.0,0.73045,0.84855,1.0,1.0,1.0,0.97527,1.0,0.7805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv2566,1.0,1.0,1.0,1.0,1.0,0.5814199999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91597,1.0,1.0,1.0,0.99732,1.0,0.7595,1.0,1.0,0.86179,1.0,1.0,0.46308,1.0,0.98186,0.8743700000000001,0.98495,0.1728,1.0,1.0,1.0,0.75812,1.0,1.0,0.28449,1.0,1.0,1.0,1.0,0.07445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80348,1.0,1.0,0.9819,1.0,conserved hypotheticals
Rv2567,1.0,1.0,1.0,0.26417,1.0,0.32113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6925600000000001,0.26043,1.0,0.94561,1.0,0.5664600000000001,1.0,1.0,0.74179,1.0,1.0,0.86179,1.0,0.8712700000000001,0.21214,1.0,0.96585,0.97842,0.7608199999999999,1.0,1.0,1.0,0.44273,0.48407,1.0,1.0,0.0,0.66095,1.0,1.0,1.0,0.39161,1.0,0.03005,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv2568c,1.0,1.0,1.0,1.0,1.0,0.4397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79268,1.0,0.92729,0.8128,1.0,1.0,1.0,1.0,0.76725,1.0,0.00602,0.76969,1.0,0.13345,0.57067,1.0,1.0,0.99145,1.0,0.99144,1.0,1.0,1.0,0.58212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24449,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv2569c,1.0,1.0,1.0,0.54561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.58315,1.0,0.87516,1.0,0.93044,0.94561,1.0,1.0,0.7774800000000001,0.72332,0.99003,1.0,0.13842000000000002,0.52452,1.0,1.0,0.43469,0.86679,0.92437,0.50963,0.72118,1.0,1.0,1.0,0.035210000000000005,0.76317,1.0,1.0,0.00371,0.89518,1.0,1.0,1.0,0.4459,1.0,0.00806,1.0,1.0,0.02018,0.00939,1.0,0.7550100000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv2570,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6483300000000001,1.0,1.0,1.0,1.0,1.0,0.99662,1.0,1.0,1.0,0.28895,0.161,1.0,0.85557,1.0,1.0,0.26631,0.56525,1.0,1.0,1.0,1.0,1.0,0.94439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84299,1.0,0.7478899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91452,1.0,1.0,1.0,0.591,conserved hypotheticals
Rv2571c,1.0,1.0,1.0,1.0,1.0,0.61537,1.0,1.0,1.0,1.0,0.08313,0.09975,1.0,0.9364,1.0,0.98693,0.92096,1.0,1.0,0.98718,1.0,0.8923,1.0,0.20777,0.18336,1.0,0.8033600000000001,0.51339,1.0,0.79823,0.76615,1.0,1.0,1.0,1.0,1.0,0.97737,1.0,1.0,0.8325799999999999,0.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91085,cell wall and cell processes
Rv2572c,1.0,1.0,1.0,1.0,1.0,0.73055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94561,1.0,1.0,0.74941,1.0,0.95292,1.0,0.72359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,information pathways
Rv2573,1.0,1.0,1.0,1.0,1.0,0.47324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8966700000000001,1.0,0.97315,1.0,0.26764,0.91134,1.0,0.95292,0.6399100000000001,0.18883,0.7684,1.0,0.91331,0.7075199999999999,1.0,0.5474100000000001,0.52632,0.99575,1.0,1.0,1.0,1.0,0.99242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5049600000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67784,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv2574,1.0,1.0,1.0,1.0,1.0,0.38018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2025,0.09975,0.61833,1.0,1.0,1.0,1.0,1.0,0.92841,1.0,0.93701,1.0,1.0,1.0,0.63057,1.0,1.0,0.7199300000000001,1.0,1.0,1.0,1.0,1.0,0.94128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8853700000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91786,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv2575,1.0,1.0,1.0,0.91139,1.0,0.73844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97156,1.0,0.97897,1.0,1.0,1.0,0.93638,1.0,1.0,1.0,0.03768,0.38674,1.0,0.23365,0.4691,1.0,0.12322,0.11667,0.7499600000000001,1.0,1.0,1.0,1.0,0.4860600000000001,1.0,1.0,0.47711,0.7641899999999999,1.0,1.0,1.0,0.22075,1.0,0.3023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8391799999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.05048,cell wall and cell processes
Rv2576c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91777,1.0,1.0,0.90109,1.0,1.0,0.9807,1.0,1.0,1.0,0.1829,0.40161,1.0,0.4554,0.51057,1.0,0.84403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98971,1.0,1.0,1.0,0.47471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7979999999999999,1.0,1.0,0.6843199999999999,1.0,1.0,1.0,1.0,cell wall and cell processes
Rv2577,1.0,1.0,1.0,1.0,1.0,0.75651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45747,1.0,1.0,1.0,1.0,1.0,0.97648,1.0,1.0,1.0,0.52115,1.0,1.0,0.84462,0.6955600000000001,1.0,0.84403,0.51467,1.0,0.98547,1.0,1.0,1.0,0.8723700000000001,1.0,1.0,1.0,0.32461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.37282,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv2578c,1.0,1.0,1.0,1.0,1.0,0.53079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8939600000000001,1.0,0.8406100000000001,1.0,1.0,0.99662,1.0,1.0,1.0,0.32493,0.43177,1.0,0.85557,1.0,1.0,0.84403,1.0,1.0,1.0,1.0,1.0,1.0,0.35212,1.0,1.0,1.0,0.9179999999999999,1.0,0.8893399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70407,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv2579,1.0,1.0,1.0,1.0,1.0,0.14408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68416,1.0,0.76351,1.0,1.0,1.0,0.99823,1.0,0.00478,1.0,1.0,0.02217,1.0,0.8255,0.03901,1.0,0.94569,0.021,1.0,1.0,1.0,1.0,1.0,0.78274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8799600000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4287,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv2580c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7907,1.0,1.0,1.0,0.49388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,information pathways
