Entry	Entry name	Status	Protein names	Gene names	Organism	Length
P9WN23	TRHBO_MYCTU	reviewed	Group 2 truncated hemoglobin GlbO (Hemoglobin-like protein HbO) (Truncated hemoglobin) (trHbO)	glbO Rv2470 MTV008.26	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	128
P9WQ19	TRES_MYCTU	reviewed	Trehalose synthase/amylase TreS (EC 3.2.1.1) (EC 5.4.99.16) (Maltose alpha-D-glucosyltransferase) (MTase)	treS Rv0126	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	601
P9WFF3	UPP_MYCTU	reviewed	Uracil phosphoribosyltransferase (EC 2.4.2.9) (UMP pyrophosphorylase) (UPRTase)	upp Rv3309c MTV016.08c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	207
P9WJ37	VPB29_MYCTU	reviewed	Putative antitoxin VapB29	vapB29 Rv0616A	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	75
O07779	VPB27_MYCTU	reviewed	Antitoxin VapB27	vapB27 vapB-mt24 Rv0599c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	78
P9WF71	VPC34_MYCTU	reviewed	Putative ribonuclease VapC34 (Putative RNase VapC34) (EC 3.1.-.-) (Toxin VapC34)	vapC34 Rv1741	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	82
P9WFA1	VPC13_MYCTU	reviewed	Ribonuclease VapC13 (RNase VapC13) (EC 3.1.-.-) (Toxin VapC13)	vapC13 Rv1838c MTCY1A11.05 MTCY359.35	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	131
P9WF99	VPC14_MYCTU	reviewed	Ribonuclease VapC14 (RNase VapC14) (EC 3.1.-.-) (Toxin VapC14)	vapC14 Rv1953	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	103
P9WLU3	VPB11_MYCTU	reviewed	Antitoxin VapB11	vapB11 Rv1560 MTCY48.05c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	72
P9WFL5	Y064_MYCTU	reviewed	UPF0182 protein Rv0064	Rv0064 MTV030.07	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	979
P9WF39	WHIB4_MYCTU	reviewed	Transcriptional regulator WhiB4	whiB4 Rv3681c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	118
P9WM45	Y1269_MYCTU	reviewed	Protein Rv1269c	Rv1269c MTCY50.13	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	124
P9WLY5	Y1413_MYCTU	reviewed	Uncharacterized protein Rv1413	Rv1413 MTCY21B4.30	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	171
P9WJ09	Y298_MYCTU	reviewed	Antitoxin Rv0298	Rv0298	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	75
P9WKX9	Y3630_MYCTU	reviewed	Uncharacterized protein Rv3630	Rv3630 MTCY15C10.22c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	431
O53565	Y3520_MYCTU	reviewed	Putative coenzyme F420-dependent oxidoreductase Rv3520c (EC 1.-.-.-)	Rv3520c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	347
P9WMD9	Y472_MYCTU	reviewed	Uncharacterized HTH-type transcriptional regulator Rv0472c	Rv0472c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	234
P9WJ13	Y2653_MYCTU	reviewed	Toxin Rv2653c	Rv2653c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	107
P9WJ07	Y909_MYCTU	reviewed	Antitoxin Rv0909	Rv0909	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	59
P9WMF1	Y880_MYCTU	reviewed	Uncharacterized HTH-type transcriptional regulator Rv0880	Rv0880 MTCY31.08	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	143
P9WFB3	VAPC7_MYCTU	reviewed	Ribonuclease VapC7 (RNase VapC7) (EC 3.1.-.-) (Toxin VapC7)	vapC7 Rv0661c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	145
P9WJ49	VPB17_MYCTU	reviewed	Putative antitoxin VapB17	vapB17 Rv2526	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	75
P9WJ35	VPB30_MYCTU	reviewed	Antitoxin VapB30	vapB30 Rv0623	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	84
P9WF55	VPC43_MYCTU	reviewed	Ribonuclease VapC43 (RNase VapC43) (EC 3.1.-.-) (Toxin VapC43)	vapC43 Rv2872 MTCY274.03	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	147
P9WJ55	VAPB9_MYCTU	reviewed	Putative antitoxin VapB9	vapB9 Rv0959A	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	73
O53871	Y0859_MYCTU	reviewed	Putative acyltransferase Rv0859 (EC 2.3.1.-)	fadA Rv0859	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	403
P9WM85	Y049_MYCTU	reviewed	Uncharacterized protein Rv0049	Rv0049 MTCY21D4.12	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	137
P9WFN7	Y1085_MYCTU	reviewed	UPF0073 membrane protein Rv1085c	Rv1085c MTV017.38c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	242
Q6MX01	WHB7A_MYCTU	reviewed	Probable transcriptional regulator WhiB7	whiB7 Rv3197A Rv3197.1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	92
P9WFD7	Y2623_MYCTU	reviewed	Universal stress protein Rv2623 (USP Rv2623)	Rv2623 TB31.7	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	297
P9WKN7	Y943_MYCTU	reviewed	Uncharacterized protein Rv0943c	Rv0943c MTCY10D7.31	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	346
P9WH35	RS4_MYCTU	reviewed	30S ribosomal protein S4	rpsD Rv3458c MTCY13E12.11c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	201
P9WGH9	SIGH_MYCTU	reviewed	ECF RNA polymerase sigma factor SigH (ECF sigma factor SigH) (Alternative RNA polymerase sigma factor SigH) (RNA polymerase sigma-H factor) (Sigma-H factor)	sigH rpoE Rv3223c MTCY07D11.03	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	216
P9WGC7	SUCD_MYCTU	reviewed	Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	sucD Rv0952 MTCY10D7.22c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	303
O69730	TCRX_MYCTU	reviewed	Probable transcriptional regulatory protein TcrX	tcrX Rv3765c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	234
P9WFT3	SYW_MYCTU	reviewed	Tryptophan--tRNA ligase (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS)	trpS Rv3336c MTV016.36c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	336
P9WFC3	VPB40_MYCTU	reviewed	Antitoxin VapB40	vapB40 vapB-mt25 Rv2595 MTCY227.06c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	81
I6WXS6	VPB51_MYCTU	reviewed	Putative antitoxin VapB51	vapB51 Rv0229A RVBD_0229Ac P425_00239	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	64
P9WF47	VPC48_MYCTU	reviewed	Ribonuclease VapC48 (RNase VapC48) (EC 3.1.-.-) (Toxin VapC48)	vapC48 Rv3697c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	145
P9WF53	VPC44_MYCTU	reviewed	Ribonuclease VapC44 (RNase VapC44) (EC 3.1.-.-) (Toxin VapC44)	vapC44 Rv3320c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	142
P9WMA1	Y025_MYCTU	reviewed	Uncharacterized protein Rv0025	Rv0025 MTCY10H4.25	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	120
P9WM77	Y057_MYCTU	reviewed	Uncharacterized protein Rv0057	Rv0057 MTCY21D4.20	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	173
P9WM91	Y036_MYCTU	reviewed	Uncharacterized protein Rv0036c	Rv0036c MTCY10H4.36c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	257
P9WMA7	Y007_MYCTU	reviewed	Uncharacterized protein Rv0007	Rv0007 MTCY10H4.05	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	304
O53353	WHB2A_MYCTU	reviewed	Transcriptional regulator WhiB2 (Probable chaperone WhiB2)	whiB2 Rv3260c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	89
P9WLN1	Y2005_MYCTU	reviewed	Universal stress protein Rv2005c (USP Rv2005c)	Rv2005c MTCY39.12	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	295
P9WFL3	Y3193_MYCTU	reviewed	UPF0182 protein Rv3193c	Rv3193c MTV014.37c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	992
P9WL77	Y2585_MYCTU	reviewed	Uncharacterized lipoprotein Rv2585c	Rv2585c MTCY227.16	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	557
P9WFE3	UREG_MYCTU	reviewed	Urease accessory protein UreG	ureG Rv1852 MTCY359.21c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	224
O69721	TYRA_MYCTU	reviewed	Prephenate dehydrogenase (PDH) (EC 1.3.1.12)	tyrA Rv3754 RVBD_3754 P425_03907	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	323
P9WJ43	VPB21_MYCTU	reviewed	Antitoxin VapB21	vapB21 Rv2758c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	88
P9WJ47	VPB18_MYCTU	reviewed	Putative antitoxin VapB18	vapB18 Rv2545	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	92
P9WFA5	VPC11_MYCTU	reviewed	Ribonuclease VapC11 (RNase VapC11) (EC 3.1.-.-) (Toxin VapC11)	vapC11 Rv1561 MTCY48.04c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	134
P9WFK5	Y038_MYCTU	reviewed	UPF0301 protein Rv0038	Rv0038 MTCY10H4.38	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	202
O53803	Y0740_MYCTU	reviewed	Uncharacterized protein Rv0740	Rv0740 RVBD_0740 P425_00771	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	202
P96825	Y0148_MYCTU	reviewed	Putative short-chain type dehydrogenase/reductase Rv0148 (EC 1.1.1.-)	Rv0148	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	286
P9WM87	Y048_MYCTU	reviewed	Uncharacterized protein Rv0048c	Rv0048c MTCY21D4.11c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	289
P9WF37	WHIB6_MYCTU	reviewed	Probable transcriptional regulator WhiB6	whiB6 Rv3862c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	116
P9WNH3	Y2715_MYCTU	reviewed	Uncharacterized protein Rv2715	Rv2715 MTCY05A6.36	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	341
P9WFI3	Y851_MYCTU	reviewed	Putative S-adenosyl-L-methionine-dependent methyltransferase Rv0830 (EC 2.1.1.-)	Rv0830	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	301
P9WKN5	Y953_MYCTU	reviewed	Uncharacterized protein Rv0953c	Rv0953c MTCY10D7.21	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	282
P0CV86	Y954A_MYCTU	reviewed	Uncharacterized protein Rv1954A	Rv1954A	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	100
P9WMG1	Y890_MYCTU	reviewed	Putative HTH-type transcriptional regulator Rv0890c	Rv0890c MTCY31.18c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	882
P9WJ71	RSDA_MYCTU	reviewed	Anti-sigma-D factor RsdA (Regulator of SigD) (Sigma-D anti-sigma factor RsdA)	rsdA Rv3413c MTCY78.16	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	299
P9WGE3	RSFA_MYCTU	reviewed	Anti-sigma-F factor antagonist RsfA (Anti-anti-sigma F factor RsfA)	rsfA Rv1365c MTCY02B10.29c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	128
P9WGN3	SECY_MYCTU	reviewed	Protein translocase subunit SecY	secY Rv0732 MTV041.06	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	441
P9WGI3	SIGF_MYCTU	reviewed	RNA polymerase sigma factor SigF (Sigma factor SigF) (Alternative RNA polymerase sigma factor SigF) (RNA polymerase sigma-F factor) (Sigma-F factor) (Stress response/stationary phase sigma factor SigF)	sigF Rv3286c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	261
P9WKZ3	SUGFT_MYCTU	reviewed	dTDP-4-amino-4,6-dideoxyglucose formyltransferase (dTDP-Qui4N formyltransferase) (EC 2.1.2.-) (Sugar N-formyltransferase Rv3404c)	Rv3404c MTCY78.24	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	234
P9WJ19	VPB42_MYCTU	reviewed	Putative antitoxin VapB42	vapB42 Rv2760c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	89
P9WJ27	VPB37_MYCTU	reviewed	Putative antitoxin VapB37	vapB37 Rv2104c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	84
P9WJ15	VPB48_MYCTU	reviewed	Putative antitoxin VapB48	vapB48 Rv3697A	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	74
P9WF97	VPC15_MYCTU	reviewed	Ribonuclease VapC15 (RNase VapC15) (EC 3.1.-.-) (Toxin VapC15)	vapC15 Rv2010 MTCY39.07c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	132
P9WJ31	VPB34_MYCTU	reviewed	Putative antitoxin VapB34	vapB34 Rv1740	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	70
O53465	VPC45_MYCTU	reviewed	Putative ribonuclease VapC45 (RNase VapC45) (EC 3.1.-.-) (Toxin VapC45)	vapC45 Rv2019 RVBD_2019 LH57_11000 P425_02090	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	138
P9WK03	Y089_MYCTU	reviewed	Uncharacterized methyltransferase Rv0089 (EC 2.1.1.-)	Rv0089 MTCY251.07	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	197
P9WMI7	Y0081_MYCTU	reviewed	Uncharacterized HTH-type transcriptional regulator Rv0081	Rv0081	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	114
P9WFP3	Y1842_MYCTU	reviewed	UPF0053 protein Rv1842c	Rv1842c MTCY1A11.02 MTCY359.31	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	455
P9WLC5	Y2308_MYCTU	reviewed	Uncharacterized protein Rv2308	Rv2308 MTCY339.01c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	238
P9WQ33	Y1318_MYCTU	reviewed	Uncharacterized protein Rv1318c	Rv1318c MTCY130.03c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	541
P9WLB1	Y236A_MYCTU	reviewed	Putative secreted protein Rv0236.1	Rv0236.1 Rv0236A	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	57
P9WLN9	Y1998_MYCTU	reviewed	Uncharacterized protein Rv1998c	Rv1998c MTCY39.20	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	258
P9WLA5	Y2557_MYCTU	reviewed	Uncharacterized protein Rv2557	Rv2557 MTCY9C4.11c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	224
P72042	Y3776_MYCTU	reviewed	Uncharacterized protein Rv3776	Rv3776	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	519
P9WMH9	Y474_MYCTU	reviewed	Uncharacterized HTH-type transcriptional regulator Rv0474	Rv0474	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	140
P9WKA5	Y3740_MYCTU	reviewed	Putative diacyglycerol O-acyltransferase Rv3740c (EC 2.3.1.20) (Putative triacylglycerol synthase Rv3740c)	Rv3740c MTV025.088c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	448
P9WL15	Y2927_MYCTU	reviewed	Uncharacterized protein Rv2927c	Rv2927c MTCY338.16c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	245
P9WKI5	Y3410_MYCTU	reviewed	Uncharacterized oxidoreductase Rv3410c (EC 1.-.-.-)	guaB3 Rv3410c MTCY78.18	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	375
P9WGC3	Y3284_MYCTU	reviewed	Uncharacterized SufE-like protein Rv3284	Rv3284 MTCY71.24	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	143
P9WKT1	Y502_MYCTU	reviewed	Uncharacterized protein Rv0502	Rv0502 MTCY20G9.29	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	358
P9WMG3	Y3095_MYCTU	reviewed	Uncharacterized HTH-type transcriptional regulator Rv3095	Rv3095 MTCY164.06	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	158
O53361	SAPM_MYCTU	reviewed	Phosphatidylinositol-3-phosphatase (PI3P phosphatase) (EC 3.1.3.64) (Acid phosphatase SapM) (EC 3.1.3.2) (Secreted acid phosphatase)	sapM Rv3310 LH57_18080	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	299
P9WFW3	SYDND_MYCTU	reviewed	Aspartate--tRNA(Asp/Asn) ligase (EC 6.1.1.23) (Aspartyl-tRNA synthetase) (AspRS) (Non-discriminating aspartyl-tRNA synthetase) (ND-AspRS)	aspS Rv2572c MTCY227.29	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	594
P9WG33	TAL_MYCTU	reviewed	Transaldolase (EC 2.2.1.2)	tal Rv1448c MTCY493.06	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	373
P9WKC9	TGS1_MYCTU	reviewed	Probable diacyglycerol O-acyltransferase tgs1 (TGS1) (EC 2.3.1.20) (Probable triacylglycerol synthase tgs1)	tgs1 Rv3130c MTCY03A2.28 MTCY164.41c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	463
P9WG25	TKT_MYCTU	reviewed	Transketolase (TK) (EC 2.2.1.1)	tkt Rv1449c MTCY493.05	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	700
P9WG49	TOP1_MYCTU	reviewed	DNA topoisomerase 1 (EC 5.6.2.1) (DNA topoisomerase I) (Omega-protein) (Relaxing enzyme) (Swivelase) (Untwisting enzyme)	topA Rv3646c MTCY15C10.06	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	934
P9WHP7	TRUB_MYCTU	reviewed	tRNA pseudouridine synthase B (EC 5.4.99.25) (MTB-TRUB) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase)	truB Rv2793c MTV002.58c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	298
P9WF63	VPC39_MYCTU	reviewed	Ribonuclease VapC39 (RNase VapC39) (EC 3.1.-.-) (Toxin VapC39)	vapC39 Rv2530c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	139
P9WG83	Y097_MYCTU	reviewed	Putative dioxygenase Rv0097 (EC 1.-.-.-)	Rv0097 MTCY251.16	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	289
P9WMA5	Y0080_MYCTU	reviewed	Uncharacterized protein Rv0080	Rv0080	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	152
P9WM55	Y1148_MYCTU	reviewed	Uncharacterized protein Rv1148c	Rv1148c MTCI65.15c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	454
P9WM75	Y085_MYCTU	reviewed	Uncharacterized protein Rv0085	Rv0085 MTCY251.03	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	220
P9WGR9	Y1350_MYCTU	reviewed	Uncharacterized oxidoreductase Rv1350 (EC 1.-.-.-)	fabG2 Rv1350 MTCY02B10.14	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	247
P9WQA7	Y2298_MYCTU	reviewed	Uncharacterized oxidoreductase Rv2298 (EC 1.-.-.-)	Rv2298 MTCY339.12c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	323
P9WLE5	Y2288_MYCTU	reviewed	Uncharacterized protein Rv2288	Rv2288 MTCY339.22c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	125
P9WLK9	Y2078_MYCTU	reviewed	Uncharacterized protein Rv2078	Rv2078 MTCY49.17	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	104
P9WFP5	Y1462_MYCTU	reviewed	UPF0051 protein Rv1462	Rv1462 MTV007.09	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	397
P9WG15	Y2563_MYCTU	reviewed	Uncharacterized ABC transporter permease Rv2563	Rv2563 MTCY9C4.05c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	349
P9WLA1	Y2560_MYCTU	reviewed	Uncharacterized protein Rv2560	Rv2560 MTCY9C4.08c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	325
P9WN15	Y2006_MYCTU	reviewed	Uncharacterized glycosyl hydrolase Rv2006 (EC 3.2.1.-)	Rv2006 MTCY39.11c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	1327
P9WGF5	Y2025_MYCTU	reviewed	Probable cation efflux system protein Rv2025c	Rv2025c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	332
P9WLM3	Y2012_MYCTU	reviewed	Uncharacterized protein Rv2012	Rv2012 MTCY39.05c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	164
P9WKW5	Y3835_MYCTU	reviewed	Uncharacterized membrane protein Rv3835	Rv3835	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	449
P9WFH5	Y3874_MYCTU	reviewed	Putative S-adenosyl-L-methionine-dependent methyltransferase Rv3767c (EC 2.1.1.-)	Rv3767c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	314
P9WP93	COBD_MYCTU	reviewed	Cobalamin biosynthesis protein CobD	cobD Rv2236c MTCY427.17c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	313
P9WPL5	CP142_MYCTU	reviewed	Steroid C26-monooxygenase (EC 1.14.15.28) (Cholest-4-en-3-one C26-monooxygenase) (Cholest-4-en-3-one C26-monooxygenase [(25R)-3-oxocholest-4-en-26-oate forming]) (Cholesterol C26-monooxygenase) (Cholesterol C26-monooxygenase [(25R)-3beta-hydroxycholest-5-en-26-oate forming]) (Cytochrome P450 142) (Steroid C27-monooxygenase)	cyp142 cyp142A1 Rv3518c MTV023.25c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	398
P9WP65	CPDA_MYCTU	reviewed	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA (3',5'-cyclic AMP phosphodiesterase) (cAMP phosphodiesterase) (EC 3.1.4.53)	cpdA icc Rv0805	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	318
P9WNS3	DXS_MYCTU	reviewed	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7) (1-deoxyxylulose-5-phosphate synthase) (DXP synthase) (DXPS)	dxs Rv2682c MTCY05A6.03c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	638
P9WG21	DRRC_MYCTU	reviewed	Probable doxorubicin resistance ABC transporter permease protein DrrC	drrC Rv2938	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	276
P9WPH7	ECCA2_MYCTU	reviewed	ESX-2 secretion system protein EccA2 (ESX conserved component A2) (Type VII secretion system protein EccA2) (T7SS protein EccA2)	eccA2 Rv3884c MTCY15F10.28	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	619
O69671	EGTB_MYCTU	reviewed	Hercynine oxygenase (EC 1.14.99.50) (Gamma-glutamyl hercynylcysteine S-oxide synthase)	egtB Rv3703c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	425
P9WJB9	ESPL_MYCTU	reviewed	ESX-1 secretion-associated protein EspL	espL Rv3880c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	115
P9WJD3	ESPE_MYCTU	reviewed	ESX-1 secretion-associated protein EspE	espE Rv3864	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	402
P9WNG5	FABD_MYCTU	reviewed	Malonyl CoA-acyl carrier protein transacylase (MCT) (EC 2.3.1.39)	fabD Rv2243 MTCY427.24	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	302
O06553	F420R_MYCTU	reviewed	F420H(2)-dependent reductase Rv1155 (EC 1.-.-.-)	Rv1155	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	147
P9WNI9	ESXR_MYCTU	reviewed	ESAT-6-like protein EsxR (TB10.3)	esxR Rv3019c MTV012.33c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	96
P9WIS3	BKDA_MYCTU	reviewed	3-methyl-2-oxobutanoate dehydrogenase subunit alpha (EC 1.2.4.4) (Branched-chain alpha-ketoacid dehydrogenase E1 component subunit alpha) (BCKADH E1-alpha)	bkdA pdhA Rv2497c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	367
P9WKJ1	CYSQ_MYCTU	reviewed	3'-phosphoadenosine 5'-phosphate phosphatase (PAP phosphatase) (EC 3.1.3.7) (3'(2'),5'-bisphosphate nucleotidase) (3'(2'),5-bisphosphonucleoside 3'(2')-phosphohydrolase) (D-fructose-1,6-bisphosphate 1-phosphohydrolase) (DPNPase) (Fructose-1,6-bisphosphatase) (FBPase) (EC 3.1.3.11) (Inositol-1-monophosphatase) (I-1-Pase) (IMPase) (EC 3.1.3.25) (Inositol-1-phosphatase)	cysQ Rv2131c MTCY270.37	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	267
P9WH05	DEAD_MYCTU	reviewed	ATP-dependent RNA helicase DeaD (EC 3.6.4.13) (Cold-shock DEAD box protein A)	deaD csdA Rv1253 MTCY50.29c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	563
P9WNU1	DPO3B_MYCTU	reviewed	Beta sliding clamp (Beta clamp) (Sliding clamp) (Beta-clamp processivity factor) (DNA polymerase III beta sliding clamp subunit) (DNA polymerase III subunit beta) (Mtb beta-clamp)	dnaN Rv0002 MTCY10H4.0 MTV029.02	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	402
P9WJB7	ESPR_MYCTU	reviewed	Nucleoid-associated protein EspR (ESX-1 transcriptional regulatory protein EspR)	espR Rv3849	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	132
O53943	ESPG5_MYCTU	reviewed	ESX-5 secretion-associated protein EspG5	espG5 Rv1794 LH57_09810	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	300
P9WQ49	FAD21_MYCTU	reviewed	Putative fatty-acid--CoA ligase FadD21 (EC 6.2.1.-) (Acyl-CoA synthetase)	fadD21 Rv1185c MTV005.21c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	578
