Rv_ID,Name,Description,Final Call,Functional_Category,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_carey_rv,carey_630_vs_carey_rv,carey_631_vs_carey_rv,carey_632_vs_carey_rv,carey_641_vs_carey_rv,carey_662_vs_carey_rv,carey_663_vs_carey_rv,carey_667_vs_carey_rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library,pca1,pca2,pca3,tsne1,tsne2,y_hc
Rv1953,vapC14,Possible toxin VapC14,GA,"virulence, detoxification, adaptation",-2.52,-2.59,-0.1,-0.51,0.02,1.84,0.14,0.11,0.08,-0.02,0.26,0.38,0.12,0.07,-0.43,0.63,-0.52,-0.33,-0.39,-0.17,-0.28,0.99,0.78,1.95,1.11,0.14,1.66,0.41,-0.26,2.17,1.46,0.28,-1.1,-2.38,-2.75,-0.72,-2.25,-2.66,-1.05,0.18,-0.06,-0.28,0.06,0.34,-0.7,-0.14,0.33,-0.16,-0.22,-0.26,-0.06,-0.01,-0.08,-0.05,0.95,0.18,-0.11,1.48,0.09,0.25,1.57,-0.26,-0.36,0.08,-3.8455545325580776,-1.5681868225176563,0.6973977950049692,-16.525402,-37.25622,3
Rv1954c,-,Hypothetical protein,GA,conserved hypotheticals,-2.06,-2.01,-0.0,-0.06,-0.09,0.91,0.13,-0.18,0.22,-0.06,-0.02,0.09,0.1,0.06,-0.32,-0.1,-0.74,-0.23,-0.3,-0.41,-0.37,0.85,0.9,0.46,-0.01,0.38,1.0,0.27,0.13,0.95,0.84,0.74,-2.07,-1.99,-1.9,-0.69,-2.25,-2.32,-1.0,0.14,-0.07,-0.31,-0.55,-0.23,-1.27,-0.23,-0.24,0.43,0.41,-0.3,-0.14,-0.09,-0.03,-0.13,1.42,0.32,-0.17,0.75,0.28,0.59,1.99,-0.46,-1.71,0.04,-1.8846947116641648,-0.2796652118360938,0.40213563661887813,-16.591503,-37.479042,3
Rv1955,higB,Possible toxin HigB,GA,"virulence, detoxification, adaptation",-1.02,-0.99,0.02,1.65,0.09,-3.55,0.3,-0.01,0.18,0.28,-0.56,-0.44,0.12,0.14,0.14,-0.06,0.32,-0.13,0.27,0.22,0.26,2.38,0.69,-0.28,-3.52,-0.85,1.82,-0.73,-0.16,1.35,-0.09,0.94,4.82,-1.14,-0.95,-0.7,-1.06,-1.23,-0.24,-0.28,-0.13,-0.13,-0.29,-0.16,-0.13,-0.15,0.11,0.61,0.68,-0.86,-0.76,0.13,-0.14,0.06,-0.84,0.16,0.65,-1.08,-0.37,-1.25,0.47,0.02,-1.38,-0.04,3.200479736877717,-1.2763253370443366,-1.925526598218042,-1.2236824,15.236582,3
Rv1956,higA,Possible antitoxin HigA,GA,"virulence, detoxification, adaptation",-4.04,-4.09,-0.2,-0.31,-0.14,2.24,0.29,0.12,1.04,0.69,0.66,0.1,-0.56,0.22,0.03,-0.01,-0.86,-0.18,-0.01,0.02,-0.43,0.19,-0.03,1.91,2.85,1.12,-0.75,-2.0,-1.07,0.19,-0.04,-0.04,-0.42,-4.08,-4.11,-0.69,-2.76,-4.21,-0.05,-0.1,-1.12,-0.03,-0.06,-0.03,0.21,-0.4,-0.56,0.21,0.36,4.99,2.53,0.75,0.51,-0.08,1.86,1.14,-0.99,2.45,0.9,-0.37,-0.81,0.38,0.62,0.41,-2.781047106719739,-1.970581362467414,4.551029254159212,-16.334679,-36.589157,3
Rv1957,-,Hypothetical protein,GA,conserved hypotheticals,-1.23,-1.06,0.3,-1.54,-0.09,0.72,1.53,0.24,4.12,1.52,0.99,0.62,-0.37,-0.54,1.78,0.5,-0.35,0.6,0.21,1.78,0.2,-0.61,-2.56,1.86,-0.14,-2.61,0.88,-3.7,-5.19,1.98,0.57,-2.02,-2.98,-1.66,-1.69,0.36,-2.13,-3.86,0.54,0.76,-2.33,0.82,0.71,-0.11,2.86,-0.53,-0.27,1.11,1.79,5.75,2.82,2.27,0.77,0.3,2.32,1.29,-0.87,1.93,0.6,-0.3,-0.58,-1.04,0.68,-1.39,-1.6304107451019385,-1.071660559796401,2.879855497925773,-15.864122,-36.210896,3
Rv1958c,-,Hypothetical protein,GA,conserved hypotheticals,-1.13,-1.14,0.03,0.06,-0.31,-2.53,0.42,-0.25,-0.3,0.57,-0.38,-0.3,0.08,0.19,0.87,-0.09,-0.75,0.13,-0.03,0.12,0.27,0.07,0.6,-0.94,-1.25,-0.23,0.2,0.53,0.4,0.45,-1.66,-2.04,2.42,-1.32,-1.18,0.17,-2.09,-2.39,-0.36,0.38,-0.3,1.06,0.6,-0.46,-0.2,-0.15,-0.26,0.0,0.09,1.02,0.53,0.29,0.19,0.06,-0.27,-0.08,-0.25,-1.3,-0.02,0.37,0.26,0.86,-0.49,-1.59,1.5359142204804608,1.2040076190739293,-1.1835918874240545,16.457458,-0.9702983,3
Rv1959c,parE1,Possible toxin ParE1,GA,"virulence, detoxification, adaptation",0.27,-0.12,-0.2,0.98,-0.16,4.04,-0.02,-0.09,0.25,0.15,-0.12,-0.07,0.05,-1.91,-0.96,-0.67,-0.08,-0.41,-0.52,-0.17,-0.55,-0.73,-1.6,-0.45,0.31,0.04,-1.83,-1.64,-0.54,2.15,2.86,-0.01,-1.46,0.23,0.2,-0.1,-0.33,-0.81,1.8,-0.35,-0.64,-0.14,0.15,0.29,0.32,-0.07,0.09,0.08,0.04,-0.15,-0.01,-0.66,-0.18,-0.01,-0.45,-0.06,-1.11,1.84,0.41,0.38,1.41,1.36,-0.87,-0.81,-4.0065350550999925,0.12068933043200429,2.9607813620339334,-23.69581,2.5840702,0
Rv1960c,parD1,Possible antitoxin ParD1,NE,"virulence, detoxification, adaptation",-0.22,0.04,-0.28,0.81,0.14,4.54,-0.84,-0.75,-0.53,0.21,0.55,0.04,-0.51,-0.05,0.44,2.54,0.04,0.61,-0.05,0.28,0.28,-1.14,0.68,-6.21,-4.21,0.86,-6.87,-5.86,0.93,0.3,3.13,1.7,-2.14,0.05,-0.05,-1.47,0.24,0.3,0.05,-1.08,0.08,2.5,2.36,-0.13,-0.59,-0.09,-0.63,-0.14,-0.07,-0.38,-0.03,0.33,0.07,-0.0,-0.84,0.32,0.41,-2.93,-0.21,-0.5,1.73,0.96,-1.39,-2.01,1.8879294842466623,6.7085072101096355,7.014992949849287,11.093039,-13.922553,0
Rv1961,-,Hypothetical protein,NE,conserved hypotheticals,-0.04,0.13,0.33,-0.14,0.24,-6.19,0.12,0.12,0.73,0.94,0.82,0.02,-0.8,-0.96,-0.16,-0.17,-0.79,-0.33,0.08,0.65,0.08,-0.59,0.47,0.55,1.39,0.25,0.35,0.53,-0.41,0.89,0.07,-1.4,-2.23,0.13,-0.01,-0.33,-0.03,-0.74,-0.17,-0.14,-0.01,1.51,0.91,-0.6,-0.85,-0.25,-0.22,-0.07,-0.07,0.38,0.22,-0.36,0.03,0.04,-1.06,0.23,-0.25,0.44,-0.37,0.18,1.22,0.43,-1.72,-1.8,1.0983020424668872,0.030297005579647922,-4.134889368763146,27.6574,17.745579,2
Rv1962c,vapC35,Possible toxin VapC35 Contains PIN domain,NE,"virulence, detoxification, adaptation",-0.32,-0.24,-0.32,0.14,-0.43,-1.03,0.39,-0.22,0.66,0.34,-0.64,-0.33,0.31,0.59,0.38,0.12,0.37,0.16,0.44,0.31,0.22,0.01,3.11,0.39,-0.46,-0.84,1.4,1.25,-0.14,1.14,1.24,0.11,-1.98,-0.08,-0.12,-0.06,-0.22,-0.72,-3.1,-0.0,-0.73,0.27,0.19,-0.08,0.67,-0.16,-0.47,0.32,0.24,-0.06,-0.09,-0.3,-0.38,-0.2,0.84,0.04,1.17,1.83,0.5,1.58,2.08,0.22,-1.32,1.2,-1.5675155536016137,-1.086967755389794,-1.7938742710316273,-15.481094,-3.3121848,2
Rv1963c,mce3R,Probable transcriptional repressor (probably TetR-family) Mce3R,NE,regulatory proteins,-0.73,-0.85,-0.07,-0.52,-0.38,-2.37,0.57,-0.25,0.13,0.83,0.13,0.25,0.11,0.33,-0.56,-0.26,-0.23,-0.06,0.35,-0.67,0.13,-1.91,1.94,0.09,0.33,-1.67,-0.53,-0.08,-1.47,-2.16,-3.18,-2.93,0.61,-1.44,-1.69,-2.99,-0.72,-0.9,-0.33,-0.2,0.17,-0.2,0.74,0.94,0.21,-0.55,-1.22,0.62,1.38,-0.66,-0.3,0.81,0.42,0.15,-3.1,0.08,-0.01,-4.2,-0.66,-0.03,1.19,-0.02,-4.16,0.91,1.4168310247274944,3.7892400918027525,-0.44154506047826264,3.915578,5.8082027,3
Rv1964,yrbE3A,Conserved hypothetical integral membrane protein YrbE3A,NE,"virulence, detoxification, adaptation",-0.05,-0.02,0.05,0.67,0.16,0.77,0.27,0.28,0.21,0.5,0.85,0.39,-0.46,0.16,-0.68,0.24,0.05,-0.34,0.27,0.48,-0.25,-0.22,-0.13,0.23,0.5,0.04,0.55,0.6,-0.17,0.53,-0.33,-1.08,0.12,-0.13,-0.16,0.2,-1.03,-0.17,0.38,-0.19,0.74,0.65,0.55,-0.1,0.21,0.07,-0.02,0.25,0.25,-0.61,-0.5,0.33,0.29,0.03,-0.71,-0.23,-0.75,-1.53,0.17,0.67,-1.45,0.57,0.26,-1.24,-2.226841426188116,-0.1100852427295668,0.30344933984699846,-15.8680525,-16.252695,3
Rv1965,yrbE3B,Conserved hypothetical integral membrane protein YrbE3B,NE,"virulence, detoxification, adaptation",-0.09,-0.12,0.43,-0.47,0.41,3.22,0.01,0.06,-0.25,0.04,-0.37,-0.19,0.17,-0.34,-0.16,-0.3,-1.51,-0.37,-0.01,-0.35,-0.54,-0.89,-0.19,-0.87,1.75,1.73,1.3,2.08,-0.11,1.86,2.68,-0.07,-0.02,0.14,0.06,0.01,-0.09,0.04,0.67,-0.34,0.1,-0.47,0.45,0.92,-0.98,0.06,-0.36,0.0,-0.26,-0.23,-0.32,0.13,-0.12,-0.0,0.09,-0.08,0.12,0.11,0.04,0.7,-0.8,0.6,0.64,0.28,-5.6676225597581755,-1.475412532663954,0.18182952188406595,-28.044588,17.782465,4
Rv1966,mce3A,Mce-family protein Mce3A,NE,"virulence, detoxification, adaptation",0.13,0.2,0.02,-0.36,0.13,1.34,0.03,0.16,0.03,-0.32,-0.18,-0.5,-0.32,-0.33,-0.11,-0.73,0.73,-0.21,-0.36,-0.42,-0.6,-0.97,-2.34,1.69,2.77,0.11,0.17,1.39,0.25,0.39,1.14,-0.22,0.18,0.02,0.33,-0.63,-0.47,0.34,2.05,-0.36,0.45,0.45,0.05,-0.4,-0.47,0.15,-0.05,0.16,0.03,0.06,0.17,-0.08,0.06,0.1,0.71,0.13,-1.01,0.69,-0.2,-1.04,-0.38,1.46,0.19,-1.13,-4.918067730034453,-1.8796028130860276,0.7186506081927855,-18.087143,17.690178,3
Rv1967,mce3B,Mce-family protein Mce3B,NE,"virulence, detoxification, adaptation",0.34,0.36,0.14,-0.77,0.06,-0.9,-0.02,0.2,-0.01,-0.18,0.26,-0.0,-0.26,-0.66,0.32,-0.0,-0.53,-0.14,0.34,0.06,-0.17,0.0,-0.42,0.19,-0.05,-0.24,-0.36,-0.11,0.26,0.02,1.11,1.09,-1.02,0.34,0.52,2.31,0.29,0.48,0.24,0.01,-0.53,-0.56,-0.34,0.23,-0.68,-0.0,0.13,0.12,-0.07,0.1,0.13,0.46,0.29,0.04,-0.77,-0.12,0.03,0.11,0.53,0.41,-0.95,-0.69,0.56,1.2,-0.6786690060564143,-2.1353957018317806,0.18256371319150122,-9.508654,-4.515845,3
Rv1968,mce3C,Mce-family protein Mce3C,NE,"virulence, detoxification, adaptation",0.41,0.21,0.05,0.21,0.08,2.42,0.79,0.18,0.2,0.59,0.37,0.64,0.27,-0.65,-0.14,0.05,-0.5,-0.3,-0.73,-0.67,-0.27,-2.03,-2.49,1.43,4.58,1.12,1.11,3.45,0.3,2.22,0.87,-3.38,1.77,-0.03,0.5,0.34,-0.62,0.34,-0.1,-0.45,0.33,0.28,0.67,0.39,0.31,-0.11,-0.72,0.36,0.24,0.5,0.16,0.09,0.08,0.11,-1.03,0.25,-0.75,0.1,0.53,1.26,-1.69,-2.37,1.19,1.37,-7.418591642698828,-3.1326740128391903,-0.2215222322678447,-21.997564,16.059793,4
Rv1969,mce3D,Mce-family protein Mce3D,NE,"virulence, detoxification, adaptation",0.17,0.11,-0.29,0.03,0.17,-2.91,1.26,-0.12,1.08,1.24,-0.08,0.3,0.39,0.1,-0.76,-0.82,-0.33,-0.64,-1.22,-0.19,-0.89,1.41,1.15,1.09,0.09,0.4,-0.09,1.8,3.3,1.69,0.81,0.53,0.14,-0.19,0.08,-0.0,-0.56,0.15,0.26,-0.0,0.15,0.44,0.14,-0.3,1.27,-0.02,-0.34,0.19,0.0,-0.17,-0.07,0.59,0.25,-0.2,0.79,0.19,0.77,1.12,-0.01,0.93,0.73,-0.85,-0.12,-0.37,-0.6344955589886715,-2.8790577906881887,-2.8810824371887054,17.134378,16.199738,3
Rv1970,lprM,Possible Mce-family lipoprotein LprM (Mce-family lipoprotein Mce3E),NE,cell wall and cell processes,0.27,0.35,0.05,-1.27,-0.22,-7.63,0.84,-0.29,1.49,1.28,2.52,1.77,-0.75,-1.71,-0.08,1.24,-0.08,0.0,-0.56,-0.28,-0.52,3.77,-0.23,2.53,-1.07,0.17,3.04,-1.19,-0.47,3.32,-0.17,0.27,-1.11,-0.04,0.08,0.47,-0.95,1.27,0.37,0.86,0.45,-0.9,-0.25,0.65,6.45,-0.2,0.11,0.47,0.57,0.64,0.14,0.11,0.34,0.1,4.64,0.62,0.1,3.42,-0.53,1.73,-0.3,0.49,1.56,0.4,2.823667067432863,-7.908316218345645,-5.203492087369053,38.190006,28.315437,2
Rv1971,mce3F,Mce-family protein Mce3F,NE,"virulence, detoxification, adaptation",-0.15,-0.17,0.29,-0.13,0.59,2.3,0.57,0.5,0.22,0.56,0.32,0.51,0.19,-1.05,-0.14,-0.07,-0.31,-0.29,0.14,-0.17,-0.41,0.28,0.33,0.04,-0.34,-0.09,-0.86,-1.18,-0.03,0.82,0.14,-0.4,-1.18,-0.12,-0.16,0.21,0.01,-0.62,1.0,0.66,0.78,-0.19,-0.29,-0.09,0.3,0.02,-0.0,0.11,0.0,0.47,0.09,0.55,0.06,-0.02,-0.09,0.16,-0.17,0.5,0.1,-0.35,-0.35,-1.17,0.24,0.43,-1.5486651582059003,-1.2522045071372894,2.476578277642948,-0.11931924,-7.3863373,3
Rv1972,-,Probable conserved Mce associated membrane protein,NE,cell wall and cell processes,0.26,0.09,0.47,0.19,0.27,-6.6,0.23,0.07,0.58,0.17,-0.9,-1.11,-0.21,0.58,0.57,0.8,-0.08,0.35,1.14,0.31,0.09,1.92,-2.16,0.63,-1.17,0.12,1.24,-0.2,0.48,1.25,-1.27,-0.6,-2.03,-0.07,-0.42,0.28,-0.96,0.34,0.05,-0.53,-0.18,0.36,-0.88,-1.24,0.69,-0.2,0.28,-0.29,-0.36,-0.22,-0.1,-0.55,0.14,0.1,0.16,0.02,0.42,0.31,0.39,1.1,0.09,1.05,1.36,-0.78,3.2255795135949032,-2.6683812077557323,-3.2051096349267727,30.399847,8.292583,2
Rv1973,-,Possible conserved Mce associated membrane protein,NE,cell wall and cell processes,-0.04,0.32,-0.05,-0.01,0.08,0.0,0.16,-0.36,0.18,1.5,-1.64,-0.97,0.67,2.04,1.38,1.26,0.43,0.47,1.74,-0.33,1.16,-5.28,-0.37,1.25,6.04,-0.48,-2.45,0.67,-3.56,-1.74,2.76,-0.98,2.79,0.87,0.51,-1.13,1.77,0.73,-0.13,0.04,1.91,3.1,1.91,-1.19,0.2,0.08,-0.04,-0.15,-0.19,-0.26,-0.17,0.06,0.27,0.0,-1.9,0.09,0.03,-2.78,0.62,-0.56,-1.71,-0.51,-0.87,-0.21,-5.849923507739552,1.0722782586302924,2.1109149335220083,-17.297073,19.274628,4
Rv1974,-,Probable conserved membrane protein,NE,cell wall and cell processes,-0.07,-0.29,-0.07,-0.42,-0.13,1.08,0.67,0.44,0.72,0.76,-0.58,-0.48,0.09,1.25,-0.02,1.0,-0.21,0.26,0.45,-0.06,0.14,-0.44,4.35,-1.81,-2.63,-1.26,-0.76,-0.21,0.11,-1.2,0.8,1.57,0.15,-0.32,0.21,-0.33,0.84,-0.36,-0.14,-0.71,1.03,-0.3,-0.17,0.13,0.33,-0.22,-0.17,0.09,-0.03,0.06,0.05,0.54,-0.35,0.0,-1.03,-0.23,0.56,0.11,-0.34,0.07,0.02,0.73,-0.5,0.48,0.2685676253278754,1.4727773531923156,1.322311110911852,-10.644838,0.2483353,4
Rv1975,-,hypothetical protein,NE,conserved hypotheticals,-0.26,-0.27,0.28,-0.75,0.16,0.53,-0.44,0.31,-0.4,-0.44,0.48,0.23,-0.26,0.74,0.57,1.19,-0.12,0.27,0.41,0.39,0.68,1.26,-0.06,-0.02,-1.32,-0.03,-1.13,-3.44,-1.04,-0.18,-1.12,0.32,1.25,-0.43,-0.22,-0.4,0.67,-0.54,-0.93,0.08,-0.26,-0.23,-0.12,0.11,0.88,0.07,0.18,0.34,0.38,-0.1,0.1,-0.32,0.02,0.07,0.6,0.21,-0.44,0.84,0.39,1.04,0.27,0.54,-0.1,0.68,1.4730755732369536,-1.9691863762342647,3.811181917543774,5.1821327,-15.354897,3
Rv1976c,-,hypothetical protein,NE,conserved hypotheticals,0.19,0.17,0.63,0.27,0.43,-4.16,1.83,0.09,2.45,1.07,-0.78,-0.83,-0.05,-1.27,-2.93,-0.04,0.43,-0.54,-0.58,0.56,-0.52,-3.38,-1.2,-1.89,-0.17,-1.65,-0.88,3.44,0.94,-0.19,0.26,-2.92,2.34,0.55,-0.08,0.56,0.64,1.86,-3.66,0.61,-0.19,-0.35,0.01,0.36,-0.4,-0.11,-0.25,-0.12,-0.55,0.17,0.22,-0.16,-0.06,-0.04,-0.68,-0.54,-0.97,-0.4,0.5,-1.21,-0.16,-0.56,-0.04,1.57,0.048747363623077744,-0.22620564249769445,-3.3640827317468553,14.4185095,20.732529,2
Rv1977,-,hypothetical protein,NE,conserved hypotheticals,0.09,0.15,-0.23,0.51,-0.16,0.53,0.13,-0.1,0.5,0.39,0.27,-0.09,-0.36,0.66,-0.04,0.79,0.47,0.32,-0.01,0.81,0.44,0.85,0.21,-1.08,-0.15,1.78,-0.25,-0.95,0.15,-2.25,-0.44,2.66,-1.24,0.11,0.21,-0.16,0.86,0.21,-0.94,-0.06,0.3,-0.28,0.0,0.28,0.0,-0.04,-0.29,-0.13,-0.11,-0.26,-0.14,-0.43,0.04,-0.15,0.08,0.05,0.28,-0.74,0.13,0.12,0.39,-0.27,0.11,2.16,0.2842612817593586,-1.5669130037704528,2.5054834300259725,-1.7246602,-29.481718,3
Rv1978,-,hypothetical protein,NE,conserved hypotheticals,0.27,0.29,0.09,-0.07,-0.08,1.89,0.05,-0.06,-0.26,-0.31,0.2,-0.02,-0.22,-0.85,-0.72,-0.06,-0.09,-0.39,-0.24,-0.42,-0.33,-0.19,0.75,0.08,0.01,-0.26,0.47,0.85,0.19,-0.01,0.76,0.58,3.77,0.1,0.16,0.37,-0.73,0.17,-0.13,0.29,0.85,0.71,0.36,-0.35,-0.22,-0.04,-0.05,-0.07,-0.04,-0.04,0.0,-0.1,0.12,0.05,1.12,0.16,-0.84,-0.14,-0.19,0.26,-0.36,-0.37,0.03,-0.3,-2.680673540754862,-1.7092246230950192,0.9282435502830929,-9.110734,12.484786,3
Rv1979c,-,Possible conserved permease,GA,cell wall and cell processes,0.25,0.23,0.03,0.02,-0.23,1.54,-0.0,-0.14,-0.39,-0.05,-0.02,0.19,0.21,-0.48,-0.32,-0.33,0.0,-0.39,-0.49,-0.3,-0.18,0.14,-0.02,0.81,0.58,-0.1,-0.47,-0.82,-0.21,0.47,0.02,-0.31,-0.03,0.09,0.2,0.11,-0.38,-0.22,0.35,0.07,-0.21,0.36,-0.01,-0.37,-0.25,0.03,0.11,0.14,0.21,-0.33,-0.21,0.21,0.16,0.17,0.38,-0.03,-0.06,0.43,0.18,0.6,0.57,0.22,-0.04,0.11,-1.956590402935141,-1.7499944703409007,1.9105113442240078,-10.087501,-13.50951,3
Rv1980c,mpt64,Immunogenic protein Mpt64 (antigen Mpt64/MPB64),GA,cell wall and cell processes,0.04,-0.03,0.13,0.28,-0.09,1.06,0.07,-0.15,0.12,-0.0,-0.03,0.07,0.1,-0.29,-0.25,0.23,-0.03,-0.27,-0.47,-0.06,0.11,1.14,-0.25,0.76,0.13,0.51,1.36,0.07,-0.15,0.51,-0.39,0.24,0.48,-0.25,0.03,0.11,-0.61,-0.33,0.75,0.02,0.03,-0.65,-0.54,0.1,-0.47,0.02,-0.05,-0.45,-0.8,-0.5,-0.16,-0.36,0.08,0.04,-0.48,0.27,-0.18,-0.25,0.48,0.73,0.45,0.37,-0.83,-0.43,-1.8169480295861338,-1.4278018029488881,0.6902418897545399,-12.276003,-18.903656,3
Rv1981c,nrdF1,Ribonucleoside-diphosphate reductase (beta chain) NrdF1 (ribonucleotide reductase small subunit) (R2F protein),GA,information pathways,-0.17,-0.12,0.23,0.08,0.04,-0.33,-0.03,-0.1,-0.26,0.01,0.19,0.08,-0.11,-0.08,0.27,0.59,-0.6,-0.04,0.0,0.1,-0.09,0.66,-0.71,-0.46,-1.25,-0.13,0.26,-0.96,-0.56,-0.51,-0.37,0.8,0.46,-0.11,-0.1,-0.44,-0.21,-0.04,0.75,-0.24,0.06,0.05,-0.17,-0.22,-0.19,-0.17,-0.64,0.27,0.28,-0.05,0.01,-0.08,0.05,0.06,-0.55,-0.21,-0.09,-0.31,0.34,0.88,-0.18,0.0,-0.03,-0.03,0.5170886692993316,-0.9401556699848853,0.907043844812861,4.6670046,-20.191603,3
Rv1982c,vapC36,Possible toxin VapC36 Contains PIN domain,NE,"virulence, detoxification, adaptation",0.05,0.07,-0.15,2.19,-0.08,1.33,-0.51,-0.02,-0.3,-0.22,-0.78,-0.37,0.41,0.49,0.1,-0.07,0.29,0.2,0.34,0.39,0.21,0.07,1.45,0.65,0.53,-0.06,-0.41,-0.21,0.26,0.99,0.37,-0.55,1.18,0.12,0.07,-0.3,-0.51,-0.06,-0.35,0.2,0.13,-0.63,-0.57,0.07,0.58,-0.04,0.06,0.31,1.03,0.33,0.15,0.27,-0.12,-0.05,-0.84,-0.06,0.35,-0.07,-0.17,1.48,0.5,-1.76,-0.2,0.79,-2.1679192327895707,-1.5000155923370238,1.397950703907002,-13.401902,-3.5464582,3
Rv1983,PE_PGRS35,PE-PGRS family protein PE_PGRS35,GA,PE/PPE,0.19,0.21,-0.03,-0.34,-0.19,-0.29,-0.05,-0.25,0.07,0.07,0.28,0.11,-0.16,-0.04,-0.31,-0.24,-0.3,-0.24,-0.45,-0.04,-0.19,0.76,-0.03,0.54,-0.09,0.12,0.78,-0.18,-0.21,0.23,-0.46,0.07,0.81,0.18,0.09,0.13,-0.12,0.01,0.62,0.21,0.27,0.16,0.05,-0.11,-0.1,-0.17,-0.14,0.01,-0.09,0.15,-0.11,0.28,0.11,0.02,-0.26,0.02,0.29,-0.25,-0.16,-0.33,-0.21,0.21,0.01,-0.1,-0.6846648456004885,-1.8654258190390605,0.20427637224280643,-13.247459,-17.693861,3
Rv1984c,cfp21,Probable cutinase precursor CFP21,GA,cell wall and cell processes,0.39,0.41,-0.1,-0.26,-0.5,1.73,-0.1,-0.03,-0.45,-0.42,0.66,0.22,-0.44,0.28,0.02,-0.92,-0.33,-0.17,-0.34,-0.37,-0.28,0.19,0.67,1.82,1.97,0.35,1.45,1.62,0.37,1.54,0.83,-0.52,-0.39,0.24,0.44,0.69,-1.77,-0.27,-1.73,-0.26,-0.21,-0.99,-0.7,0.3,0.3,-0.06,-0.35,0.16,0.16,0.14,0.03,0.21,0.05,-0.21,-0.74,-0.22,0.01,-0.81,0.08,-0.04,0.42,0.35,-0.95,-0.57,-4.842923973103198,-0.898201809140524,-0.4266940809739245,-25.238483,12.648624,4
Rv1985c,-,Probable transcriptional regulatory protein (probably LysR-family),NE,regulatory proteins,0.36,0.32,0.18,0.22,0.06,2.91,-0.41,0.03,-0.46,-0.6,-0.32,-0.11,0.21,0.07,0.23,0.65,-0.23,0.02,0.17,0.41,-0.23,-0.36,0.65,-0.76,0.27,0.68,0.98,0.21,-1.12,1.76,2.0,-0.12,-0.16,0.37,0.19,-1.0,-0.01,0.26,0.28,0.03,0.45,-0.41,-0.91,-0.5,-0.07,-0.07,0.05,-0.06,-0.04,1.12,0.78,0.36,0.19,-0.04,0.09,0.21,-1.15,0.77,0.21,0.75,0.04,-1.04,0.15,1.2,-3.717107321642991,-1.732991728399741,1.295747715704731,-27.893095,5.666094,4
