Rv_ID,2003A_Sassetti_log2FC,2003B_Sassetti_log2FC,2005_Rengarajan_log2FC,2006_Joshi_GI_1_log2FC,2006_Joshi_GI_2_log2FC,2011_Griffin_2_log2FC,2013_Zhang_1_log2FC,2013_Zhang_2_log2FC,2013_Zhang_3A_log2FC,2013_Zhang_3B_log2FC,2013_Zhang_3C_log2FC,2013_Zhang_3D_log2FC,2016_Korte_log2FC,2017_Mishra_1A_log2FC,2017_Mishra_1B_log2FC,2017_Mishra_1C_log2FC,2017_Mishra_1D_log2FC,2018_Rittershaus_1A_log2FC,2018_Rittershaus_1B_log2FC,2012_Zhang_log2FC,2015_Kieser_GI_1_log2FC,2015_Kieser_GI_2_log2FC,2015_Kieser_GI_3_log2FC,2015_Mendum_log2FC,2016_Nambi_log2FC,2017_Xu_1A_log2FC,2017_Xu_1B_log2FC,2017_Xu_1C_log2FC,2017_Xu_1D_log2FC,2017_Xu_1E_log2FC,2018_Carey_1A_log2FC,2018_Carey_1B_log2FC,2018_Carey_1C_log2FC,2018_Carey_1D_log2FC,2018_Carey_1E_log2FC,2018_Carey_1F_log2FC,2018_Carey_1G_log2FC,2018_Carey_1H_log2FC,2017B_DeJesus_1A_log2FC,2017B_DeJesus_1B_log2FC,2017B_DeJesus_1C_log2FC,marP_log2FC,Rv0950_log2FC,Rv3916c_log2FC,Rv0307c_log2FC,Rv3717_log2FC,ponA1_log2FC,Rv1565c_log2FC,Rv3684_log2FC,Rv0954_log2FC,Rv3811_log2FC,Rv1096_log2FC,Rv2680_log2FC,Rv1432_log2FC,Rv3594_log2FC,Rv3005c_log2FC,Functional_Category
Rv2101,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.09998892245153324,-0.3298030296126227,0.5781490499553489,-1.0,-0.0101573832471018,-0.02683291633814602,-0.009323186146601102,0.09065242442604074,-0.1127933292137965,0.1945822305646248,-0.14,-0.03,0.48,0.21,-0.09,-0.13,-0.08,-0.1,-0.83,-0.26,-0.03,-0.19,-0.09,0.43,-0.63,0.28,-0.34,0.18,-0.19,0.63,0.19,-0.33,0.02,-1.81,0.29,-4.21,information pathways
Rv2103c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603906698403124,-0.1196965098624192,-0.4156917465710872,-1.0,-0.642917826029711,0.07677887276921927,0.01629050932671232,-0.2934984976275624,-0.3612116173723758,0.04205700157880946,-0.79,-0.13,0.16,-0.42,-0.34,0.01,0.34,0.23,1.96,2.36,1.63,-0.38,0.58,-1.69,-3.56,0.02,-0.28,4.34,0.61,-0.13,0.26,0.45,5.03,3.05,-0.37,0.47,"virulence, detoxification, adaptation"
Rv2104c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7708913248710485,-3.450966890023855,1.461759070174109,-1.0,8.63691491974011,-0.4508258280696201,0.1449661345458902,-0.5920320740459463,-0.3788499267002066,-0.7059386985455817,1.09,0.96,-0.38,-0.43,-0.41,0.51,0.04,0.41,-0.3,-0.69,-0.39,0.5,0.0,-3.0,-3.0,-3.33,2.51,0.0,0.01,-0.72,-3.4,-0.53,0.0,0.0,-1.03,0.0,"virulence, detoxification, adaptation"
Rv2105,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3469513430018751,0.02366394889118666,-0.3159274792888428,0.0,0.6800912781252261,0.07537910092403377,-0.07438080655408875,-0.3426152150560819,0.01581445376909664,-0.3252854613087744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-1.11,-1.06,-0.36,0.35,-0.69,-0.14,-0.07,0.19,-1.49,0.09,-0.31,-0.2,0.23,-0.56,-0.96,0.3,-1.24,insertion seqs and phages
Rv2106,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.08115456715421063,-0.2493407645100091,0.1258470981205393,0.0,0.72859422414941,-0.007436220272530959,0.3054148137132303,-0.058734970027588526,-0.001869448878385802,-0.3276816929374634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.18,-0.38,-0.07,0.06,0.48,0.04,-0.14,0.32,0.11,-0.02,0.31,0.09,0.01,0.14,0.1,0.04,0.92,insertion seqs and phages
Rv2107,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1389612135243657,-1.035413686823949,0.06350662947639314,-1.0,-0.899498965824403,0.048267657256776016,-0.2162231154457858,-0.4853016348839542,-0.3094161536663469,-0.2161420588817913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,-0.15,-2.08,-0.27,0.22,2.46,2.78,-0.08,0.37,0.99,-0.15,1.21,-0.01,-0.28,-2.64,1.5,0.86,-3.33,PE/PPE
Rv2108,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.2913364964205705,-0.2523994647587742,0.4119440028152898,-1.0,0.261601428238128,0.1020859918016029,0.1495216335253061,-0.04736630631118502,0.2796354576153245,-0.009736148162854705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,-0.99,-0.18,0.05,0.28,-0.33,0.04,-0.32,0.52,0.17,0.63,0.34,-0.18,-0.59,-0.52,0.35,0.36,PE/PPE
Rv2109c,-3.40896068043845,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5583229083689871,1.0,0.7891077085664249,0.0,0.0,-0.6780719051126377,0.0,-0.3219280948873623,0.0,-0.7369655941662062,-2.34,-2.44,1.81,2.86,0.7,0.68,-0.93,1.45,-0.6,-1.01,-0.73,1.06,-1.02,0.0,0.0,1.14,2.21,0.0,1.2,-1.91,0.0,-1.58,0.0,0.0,-0.06,0.0,intermediary metabolism and respiration
Rv2110c,-3.4805693688885997,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1214932207463185,1.584962500721156,-0.2389880377218083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.59,-1.56,1.76,3.66,-1.56,1.38,-1.33,1.72,-0.59,-1.0,-0.73,-0.84,-1.02,0.0,0.0,1.14,2.21,0.0,0.79,0.55,0.0,-1.22,0.0,0.0,-0.06,0.0,intermediary metabolism and respiration
Rv2111c,-3.527457994620917,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,-0.13,-0.2,1.38,-0.12,-0.12,-0.12,-0.13,-0.62,-1.03,-0.74,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.72,2.01,0.0,0.0,0.0,0.0,0.0,0.0,intermediary metabolism and respiration
Rv2112c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.2586031681987015,1.059457301413208,-0.7409385078084061,-1.0,2.14340318848726,0.3369324188375798,0.0777893469136436,-0.3022406598587525,-0.9166030694241823,-0.1411390444664407,-0.54,-1.15,0.72,0.0,-0.29,-0.09,-1.25,0.29,0.9,0.92,0.4,-1.99,-0.62,-3.92,-3.25,-2.84,2.41,7.31,-0.36,-0.64,-2.19,-0.88,6.79,7.38,-1.19,3.42,intermediary metabolism and respiration
Rv2113,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3921755261183815,-0.1761611643394423,0.3744222405972688,-1.0,-0.282093831788178,0.06568415217628402,0.1011880751561129,-0.07212540890706252,0.5607172327227801,-0.2755128332246203,0.32,-0.67,0.6,0.14,-0.16,0.02,-0.24,-0.24,1.46,2.28,0.38,0.11,0.08,0.35,0.09,-0.12,0.16,2.35,-0.07,0.35,-0.21,-0.05,1.06,2.2,-0.22,3.37,cell wall and cell processes
Rv2115c,0.0,0.0,0,0,0,0.0,7.9886846867721655,0.0,0.0,0.0,0.0,0.0,0.0,3.24597690397863,0.0,0.0,0.0,-4.038366846000001,-1.8819084877740702,-1.0,-3.017042862695931,1.1380023139703779,-3.787935211772168,-1.0,3.0122648743446403,0.567053941061854,-0.124438864894184,0.2258691774171148,-1.563687818061008,-1.3401821321410758,-0.69,-1.53,-0.09,-0.8,-0.58,-0.31,-1.65,-0.59,-0.49,-0.86,-0.59,-2.16,-0.68,-0.59,-2.59,-2.13,10.14,0.0,-0.36,0.38,0.88,-1.62,0.0,-2.9,1.54,0.0,cell wall and cell processes
Rv2116,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2087120727860894,0.1210971325458663,0.168011581779879,-1.0,0.288573471366723,-0.07664701093378952,0.4267184673019612,-0.4269578784475407,-0.3506602914837333,0.2379892763874665,-0.63,0.2,0.97,0.87,-0.06,0.51,-0.51,0.09,0.66,2.15,1.4,-0.72,-0.19,0.88,-4.62,-1.29,0.07,1.58,-0.2,1.06,-0.37,-0.31,3.7,1.17,-0.88,3.74,cell wall and cell processes
Rv2118c,0.0,0.0,0,0,0,-1.6302418976483133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9983043208291384,-1.031888332480403,0.1629268260785472,-1.0,1.3038834708999198,-0.1009203127586233,-0.1982651824743358,-0.01732437309925186,-0.5035045792340224,-0.5145498507039584,0.99,-0.05,1.29,-0.13,-0.09,-0.13,-0.41,-0.34,-2.74,-1.5,-1.9,-0.69,-0.16,1.33,-0.68,-1.27,0.49,-0.22,-0.16,-0.1,-1.31,-0.16,-1.22,-1.54,-1.47,-3.78,intermediary metabolism and respiration
Rv2120c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.700174111251338,-3.2932969039429265,1.7398730631496018,-1.0,2.8365066517938797,-0.1430397935566652,0.1315261171653355,0.1215322999886941,-0.02169754300189688,-0.1621994560856475,-0.61,-0.31,1.42,0.24,0.28,0.44,0.59,0.76,-0.16,-1.19,-0.79,-0.09,-0.32,-1.32,2.57,-0.31,0.45,0.4,-0.64,0.0,0.0,-0.69,3.19,4.02,0.22,-1.15,cell wall and cell processes
Rv2121c,-3.838157091834596,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.037370899214551,0.0,-3.246427701164162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-1.0,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,intermediary metabolism and respiration
Rv2122c,-4.4698549269259145,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.073253614784528,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,-1.02,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,3.83,0.0,0.08,0.0,0.0,-0.1,3.83,0.0,-0.1,intermediary metabolism and respiration
Rv2123,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.1398738757318798,-0.9356946482635906,0.5139380899887137,-1.0,0.28612306936265997,0.006186462624839129,0.2168182243523541,0.1346538263968544,-0.0960461697942544,0.3548747630469312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.91,2.91,-0.18,0.38,0.11,1.51,0.34,0.87,3.12,0.03,0.87,0.1,0.39,2.31,3.27,0.43,0.66,PE/PPE
Rv2124c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.06140413167425238,0.013027974650239959,0.208754614187856,-1.0,-0.881800786735511,-0.01187459514599725,0.09539452260999164,0.05519039378071377,-0.0469743725348778,0.9543066071999514,-0.39,0.69,-0.21,-0.22,-0.04,-0.2,0.18,-0.42,-1.54,-2.69,-1.23,-0.12,0.01,0.97,1.52,-0.21,0.15,-2.87,0.24,0.28,-0.17,0.08,-0.26,-2.17,-0.01,-0.58,intermediary metabolism and respiration
Rv2126c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.274733801130971,-0.7212617735830459,1.8142861673336432,0.0,-0.135277975334291,-0.0926662481782323,0.3172321401857855,-0.0487924819745286,0.09223193628217234,0.2780738052979348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.61,-2.34,-0.67,-0.15,-0.23,2.08,-0.83,-0.52,0.8,-0.9,-0.42,0.21,-0.16,-0.32,1.06,-2.1,-0.6,-2.39,PE/PPE
Rv2127,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.021156629468743818,-0.4321407829255468,1.026595921994356,-1.0,1.26984857536036,0.08503377557828858,0.02893784002360957,-0.128182049004311,0.4789653416714399,0.4866295433049439,-0.4,-0.15,-0.65,-0.56,-0.5,-0.58,-0.44,-0.46,0.53,-0.02,0.6,0.04,0.15,0.44,0.51,0.04,0.94,0.69,-0.18,0.21,-0.36,-0.27,1.43,0.62,-0.2,-0.19,cell wall and cell processes
Rv2128,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.116040500547616,-0.5296855196820736,1.9652213895985258,0.0,1.61866274219154,-0.2372377891129754,-0.1809562475181603,0.02184524819504105,0.41991748898574105,0.09217999701179272,1.27,-0.12,1.06,1.41,0.46,1.48,0.53,0.02,0.64,0.6,0.93,-0.63,-0.2,3.4,1.82,-0.78,-0.31,5.61,-0.02,-0.14,-0.27,-0.55,4.99,-1.03,-0.19,6.81,cell wall and cell processes
Rv2129c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.534756793292516,-1.0532583501830781,2.867254362602456,-1.0,2.2912673488790096,0.1028477472246719,0.01227529280639925,-0.0704032656946034,-0.4023871997251143,-0.3151525655604407,1.44,0.92,0.26,0.45,0.7,0.07,0.2,0.8,-1.64,-1.91,-3.36,-0.12,0.17,0.77,3.66,0.32,0.74,0.19,0.0,-6.81,-0.06,0.14,-2.25,0.55,0.34,0.49,intermediary metabolism and respiration
Rv2130c,-4.064388907279496,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.3119392323066914,-6.390400890443872,0.0,0.0,0.0,0.0,-1.087462841250339,0.584962500721156,-0.4150374992788438,0.0,-4.31,-3.58,-3.39,1.33,-3.19,-1.85,-3.09,-3.36,-0.59,-1.01,-0.72,-6.5,-0.3,0.0,0.0,0.14,2.69,0.0,1.15,-3.12,0.0,-0.21,0.0,0.0,0.0,0.0,intermediary metabolism and respiration
Rv2131c,0.0,0.0,0,0,0,0.0,6.115586133870955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.7702345434342552,2.909795605995715,-1.2295456137267309,-1.0,-2.9938607162850803,-0.8727273489576414,-0.1282790748016916,3.219106025244617,-0.4105199982554338,1.437063805608843,0.66,1.1,2.04,-0.38,0.65,0.72,0.74,0.13,2.76,2.35,2.63,0.99,-2.48,-9.53,-4.24,3.45,4.01,-0.68,-2.31,-0.11,3.5,-2.51,-0.62,-3.58,3.31,-0.62,intermediary metabolism and respiration
Rv2136c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8815091088287931,-0.5885267535766739,0.21985768008581896,-1.0,0.778214410657853,0.1709943377703257,-0.1566138464463717,-0.4488913410636221,1.0692992727459658,-0.5748479625107871,0.03,-0.15,0.5,0.18,-0.14,0.0,0.33,0.59,-0.23,-0.47,-2.92,-1.93,-0.03,1.34,1.03,-0.23,0.71,-1.01,-0.15,-0.49,-0.2,-0.41,-3.52,2.21,0.18,1.31,cell wall and cell processes
Rv2138,-2.7350404965414494,0.0,0,0,0,0.0,6.977279923499918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.489659870135697,0.7970498430362994,-1.410653439908668,-1.0,1.03984696064789,-1.7004397181410917,-0.3219280948873623,-2.7813597135246595,3.256833066665478,2.5849625007211556,-2.37,-2.45,-2.35,-2.35,-0.22,-2.34,0.99,-2.35,-0.48,-0.66,-1.01,-0.17,0.36,-5.3,4.68,1.03,-1.9,2.17,-0.09,-0.54,-0.72,0.24,0.32,-5.93,0.44,-2.29,cell wall and cell processes
Rv2139,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-6.125854168017209,-6.379015961776313,5.796742093738725,0.0,1.0995303059415902,-0.6780719051126377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,-0.59,-1.02,-0.72,0.0,0.0,0.0,0.0,0.14,3.05,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,intermediary metabolism and respiration
Rv2141c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3171899040754726,-0.4619054893169817,1.595829935096917,-1.0,-0.021658750637538,0.005316752877646777,-0.05769693541285624,0.3850476062527819,0.2064493337260199,-0.1336089423477564,-1.1,0.13,0.44,0.62,-0.29,0.16,-0.18,-0.44,-1.61,-0.61,-1.95,0.2,0.21,1.24,2.43,-0.49,-0.54,0.52,0.16,0.66,-0.29,0.21,-1.18,-0.19,-0.13,-4.36,intermediary metabolism and respiration
Rv2142c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3311581281808708,-0.324898865343777,-0.07222770800297068,-1.0,-2.3188105012682403,-0.00417396640115749,0.09324990989610248,0.2039715431353108,0.2783297915520058,-0.2162096080986223,-0.94,-1.19,0.35,-0.75,-0.56,-0.54,-0.65,-0.52,-1.87,-2.43,-1.91,-0.01,-0.03,3.98,1.31,0.36,0.93,-2.78,-0.16,1.02,0.14,-0.13,-1.23,-1.21,0.32,-1.03,"virulence, detoxification, adaptation"
Rv2144c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1528437366338857,0.8578591589731608,-0.2681018848969503,-1.0,-0.22003330417174696,-0.7275268693290746,-0.4699531211783279,0.07308402907532598,-0.8018354339040709,-0.3948273122919855,0.41,0.76,0.33,-0.49,0.04,0.34,-0.85,-1.22,-2.35,-2.94,-2.96,-2.16,-0.84,-2.49,2.11,1.76,-0.81,-1.24,0.25,0.0,-0.3,-0.3,-8.1,-5.23,0.85,-6.3,cell wall and cell processes
Rv2145c,-3.176253639196399,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2235113764986629,0.08154504748854352,-1.303189351024785,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,-1.01,-0.71,0.0,0.99,0.0,0.0,0.0,3.05,0.0,0.0,-1.91,0.0,0.0,0.0,0.0,-0.06,0.0,cell wall and cell processes
Rv2146c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59556492446237,4.5621670122349505,-0.3397117698484638,-1.0,-1.78074277389655,0.2807636002660986,-1.325875279404025,0.3859347073345833,0.8404730561731374,0.4712203346719678,0.65,-1.51,-0.48,0.08,-1.53,-0.59,1.21,-0.7,-0.29,-0.71,-0.43,-6.01,-0.46,-2.96,-2.96,5.44,-0.03,0.0,-1.1,0.0,4.16,-0.7,0.0,0.0,3.92,0.0,cell wall and cell processes
Rv2150c,-3.4907937897507386,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,-0.59,-1.01,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.52,0.0,0.0,0.0,0.0,0.0,0.0,cell wall and cell processes
Rv2151c,-4.180877989348029,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.3117398503650057,4.770091340723313,-0.8098760668893855,-1.0,-3.5220861653082998,-0.8152601201429504,-3.093659107214245,0.1157863111631407,1.4962582754496758,-3.668378508908794,-1.1,1.56,5.19,-1.08,2.75,1.64,0.85,1.63,1.97,1.55,1.84,4.78,0.42,-6.11,-6.11,0.5,4.91,2.53,-0.8,0.0,1.39,-0.62,0.6,-0.37,-0.64,-0.23,cell wall and cell processes
Rv2152c,-5.57523077571072,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,2.2,-0.6,-1.01,-0.72,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell wall and cell processes
Rv2153c,-4.28875273481493,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3651300543250807,0.0,-2.541883584690332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.0,0.0,0.0,0.0,0.39,0.0,-0.59,-1.0,-0.72,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,-6.87,0.0,0.0,0.0,0.0,0.0,0.0,cell wall and cell processes
Rv2154c,-5.138893201158016,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1290618860885677,1.44317017440401,-4.111270865533462,-1.0,-0.8432892616036609,0.2110601307200158,0.9512357482374988,-0.6735564239901448,0.8323034554808753,1.6216094031328931,-2.88,-5.54,-2.54,1.4,-0.82,1.63,-0.43,-0.13,0.23,0.33,0.18,1.21,0.01,0.53,-5.83,3.29,1.41,-0.75,-0.14,-3.09,1.22,-0.32,-0.49,1.95,1.43,0.67,cell wall and cell processes
Rv2155c,-4.632966703205433,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.465328770783512,0.0,-2.7159129844653855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-1.01,-0.71,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,cell wall and cell processes
Rv2156c,-6.017357897952653,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.498633270138686,-1.0,-1.0,0.0,1.5156390878244599,0.0,0.0,0.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,-0.6,-1.01,-0.71,0.42,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell wall and cell processes
Rv2157c,-4.902942009786289,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9222615200079652,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,-0.6,-1.01,-0.72,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell wall and cell processes
Rv2158c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,-1.0,-0.71,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.88,0.0,0.0,0.0,0.0,0.0,0.0,cell wall and cell processes
Rv2160A,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.015584741448473,-0.7279195747994088,-4.841399040299649,-1.0,-0.365201050170022,0.0,0.3219280948873623,-0.3219280948873623,2.0356239097307207,0.0,-0.31,-0.58,-1.89,0.42,-0.05,1.23,1.48,1.22,0.96,-0.54,0.58,-1.47,-0.46,-2.61,-0.56,0.22,0.96,-5.38,-0.34,-0.44,0.34,0.11,0.34,-0.44,0.37,-0.86,regulatory proteins
Rv2160c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,2.94,0.73,3.98,3.2,2.85,1.6,5.13,-1.72,-2.1,-0.64,-1.66,-0.59,-2.24,2.07,1.25,7.83,-5.81,-0.68,-0.47,1.13,0.62,0.53,-4.38,2.49,-6.02,regulatory proteins
Rv2161c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.4382009910716388,-0.1738268530428611,1.1513884292427359,-1.0,1.02264947224932,-0.1460212904927845,0.33933844485354997,-0.02087473960744857,0.4076689858335369,0.04240062029746342,0.08,-0.14,0.62,0.01,-0.07,0.14,0.04,-0.22,-1.12,-2.51,-1.84,-0.44,-0.14,0.24,-0.06,-0.13,0.16,-2.33,-0.17,-0.53,-0.26,-0.3,-1.17,-0.32,0.22,-1.62,intermediary metabolism and respiration
